Metric,Mean,Std
Accuracy,0.6758866133866134,0.0933135216380771
Macro_Precision,0.6993949675968604,0.06342532093283476
Macro_Recall,0.7032723171889839,0.0786164005404398
Macro_F1,0.6627039491809567,0.09927584522119431
Weighted_Precision,0.7471608191754076,0.0649739028964542
Weighted_Recall,0.6758866133866134,0.0933135216380771
Weighted_F1,0.6721309346040368,0.11039262247906582
Micro_Precision,0.6758866133866134,0.0933135216380771
Micro_Recall,0.6758866133866134,0.0933135216380771
Micro_F1,0.6758866133866134,0.0933135216380771
Integrated_Score,0.6855626883185195,0.08544861259510965
