Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.7171717171717171,0.7139136904761906,0.7209821428571428,0.7149621212121212,0.7261904761904762,0.7176677489177489,0.7175324675324676,0.7084009740259739,0.7149621212121212,0.7171717171717171,0.6598124098124099,0.726010101010101,0.7303391053391053,0.7335858585858586,0.7177128427128427,0.7355699855699855,0.7171717171717171,0.7171717171717171,0.7034331409331409,0.7309102934102933,0.7100168350168351,0.7243265993265994,0.7171717171717171
Macro_F1,0.6918053966607579,0.6892200365261657,0.6942454417614443,0.6923866567963818,0.6985355278035567,0.6924188671027379,0.6913875577420834,0.684589003926842,0.6923866567963818,0.6918053966607579,0.6299095539399697,0.7019609158677962,0.7086029299083848,0.7041344043710899,0.7003267651395716,0.7058978107377355,0.6918156009726308,0.6917951923488851,0.6867619658332513,0.6968488274882646,0.6845334211010526,0.6990773722204632,0.6918053966607579
Macro_Precision,0.6983221181610529,0.6948075315672742,0.7017339610986476,0.6987330927857894,0.7057300872968009,0.6955962786870263,0.6985945881391257,0.6931620312088907,0.6987330927857894,0.6983221181610529,0.6317169447554404,0.705447889369348,0.7168095324344768,0.7120075496093166,0.7099238846444388,0.7140269081532973,0.6983044453230826,0.6983397909990233,0.6892720143974063,0.7073722219246996,0.6934207907911142,0.7032234455309918,0.6983221181610529
Macro_Recall,0.6967116769547325,0.6948167438271605,0.6979301697530863,0.6994174382716049,0.7008314043209877,0.6967978395061728,0.6957619598765432,0.6921026234567901,0.6994174382716049,0.6967116769547325,0.6329938271604938,0.7059722222222222,0.7154578189300411,0.7043518518518518,0.7148456790123457,0.7066486625514403,0.6967215363511661,0.6967018175582991,0.7001037379972566,0.6933196159122085,0.6912911522633745,0.7021322016460906,0.6967116769547325
Weighted_F1,0.7170535895315395,0.7142020416809068,0.7201876089240419,0.7159237033640607,0.724952292927655,0.7180132544830268,0.7170975704202623,0.7087161833789534,0.7159237033640607,0.7170535895315395,0.6607518378985437,0.7265758283664392,0.7309463576539881,0.7314099279706437,0.7194941963415857,0.7331433889580365,0.7170605930948217,0.7170465859682573,0.7072594068965071,0.7268477721665719,0.7096276861216125,0.7244794929414665,0.7170535895315395
Weighted_Precision,0.7273156355467989,0.724824941986354,0.7293065512340805,0.7293147470394516,0.7320397489892306,0.7251719255448231,0.7270590542019963,0.7239922577048191,0.7293147470394516,0.7273156355467989,0.6661064287246882,0.7337786004341924,0.745261393044422,0.7360596062626485,0.7444173981198756,0.7382703866949667,0.7273061284901744,0.7273251426034234,0.7259967583199801,0.7286345127736178,0.7236652409438672,0.7309660301497305,0.7273156355467989
