Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.03995364116696106,0.04225645836732595,0.03725738648348041,0.04041319690201822,0.03654707499156676,0.03550368736810178,0.03508897684702933,0.04943581999184727,0.04041319690201822,0.03995364116696106,0.028928287467641617,0.028495644394268205,0.03596445666328713,0.021714266411373556,0.04151400676640244,0.018566516771010375,0.0400074256908624,0.039992716777551764,0.03652309505627612,0.03855933452818639,0.0370852382818245,0.041495008400261185,0.03995364116696106
Macro_F1,0.03853866813759326,0.04185355508672134,0.03580656970846966,0.03519832906727949,0.036949327875430156,0.03830032981079668,0.03259260818683553,0.04617075984394272,0.03519832906727949,0.03853866813759326,0.029108849714126736,0.025795424999927107,0.02576964547777207,0.02141916962435623,0.034051615222069384,0.022713924747988886,0.0386125785585318,0.038554305765576564,0.0376801106575653,0.03881322173275493,0.03379983497404625,0.04157742057593676,0.03853866813759326
Macro_Precision,0.03939972951257367,0.04140415879477705,0.03807228359353884,0.03577613955785726,0.03965625320488323,0.03785677754363725,0.03516672723249371,0.04557413703427239,0.03577613955785726,0.03939972951257367,0.029504699889620147,0.027243805320157372,0.028739775837602004,0.02346630778906827,0.02137011922909068,0.02244801991788678,0.039471020650437234,0.03941998798211667,0.033777318581993274,0.04250199575566203,0.03376321153839379,0.04385970369302511,0.03939972951257367
Macro_Recall,0.037513050740209046,0.04078140208974736,0.03548988318475022,0.031610244934735666,0.036767459421822024,0.039914969154345475,0.03238583932573516,0.043045343308093585,0.031610244934735666,0.037513050740209046,0.030688389912956984,0.024972651630719413,0.014781684794289762,0.022686273700902766,0.021151180526005987,0.027262498810314322,0.03758795479985352,0.03752530694571231,0.03773351009927382,0.03706839932875695,0.03204207722580348,0.041656584019499565,0.037513050740209046
Weighted_F1,0.03799103577288892,0.04097780113470125,0.03483114098274988,0.03750627004426556,0.03483258411679928,0.03503470369255572,0.0323880067228149,0.047197063908496276,0.03750627004426556,0.03799103577288892,0.027271293482208803,0.02587379172427991,0.031270231766158216,0.01989491461982726,0.040560002254263226,0.01870408671390282,0.03805343617329406,0.03801692525357997,0.036751761931610186,0.03674118046312117,0.035022832211567795,0.03944554324677356,0.03799103577288892
Weighted_Precision,0.03449540220943012,0.03716589694792601,0.032652336277380026,0.03033451549087502,0.03403726759633589,0.035268006956712734,0.030317026357824132,0.03976626530628148,0.03033451549087502,0.03449540220943012,0.027629149404344466,0.022554717402821924,0.01678132370777104,0.018616539898392348,0.015021109961885597,0.020817954911455865,0.0345700752572024,0.0345008671387111,0.03312903668491657,0.0358381359931104,0.029443375798260108,0.038622700854271885,0.03449540220943012
