Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.15,Split_Ratio:0.2,Split_Ratio:0.25,Split_Ratio:0.3
Accuracy,0.7604184937428472,0.7576064923014006,0.7621475492299846,0.7647502775600835,0.7553599126268846,0.7647380905732198,0.7604294950738916,0.7589805847887745,0.7647502775600835,0.7604184937428472,0.6871955391351943,0.757292262734073,0.7919207727936176,0.7761549453898593,0.7666264969066693,0.7833209454976696,0.7603949577189519,0.7604420297667425,0.7604184937428472,0.758804753542541,0.7620322339431534,0.7845117845117846,0.7714719029374202,0.7558621933621934,0.7557388117283951,0.7345077761744429
Macro_F1,0.727623815693262,0.7257854012290005,0.7282219202038327,0.7325850555080244,0.7208830161903806,0.7329632850837444,0.7273014292284293,0.7268669123631121,0.7325850555080244,0.727623815693262,0.6533374044584839,0.7260273325841534,0.7590811215121792,0.747839455864988,0.7351980057773452,0.7442595739624219,0.7276078601485104,0.7276397712380135,0.727623815693262,0.723427937931648,0.7318196934548759,0.7609098233357838,0.7408470881806609,0.7216924605578917,0.7196236791172846,0.6950460272746882
Macro_Precision,0.7414731800147084,0.7366487647349168,0.7449502052596984,0.7468627401539141,0.7369381748202883,0.7452364253578359,0.7410633568613686,0.7399599829497379,0.7468627401539141,0.7414731800147084,0.6562502895548699,0.7350591878781019,0.7797441674145832,0.7573250504971679,0.7463836544795635,0.774076730263964,0.7414308367259469,0.7415155233034697,0.7414731800147084,0.7402610844006665,0.7426852756287502,0.7673952117237306,0.7536001756603994,0.7394162713778526,0.7364724067374854,0.7104818345740739
Macro_Recall,0.7224998347686519,0.721339362368227,0.7224735058867455,0.727247039897976,0.7153887476401295,0.7280367273444345,0.7222740288364868,0.7219262326888948,0.727247039897976,0.7224998347686519,0.6533341362819862,0.7229094912593196,0.7509721537428733,0.7439094695463553,0.7303621358229428,0.7335116219584339,0.7224825920304621,0.7225170775068416,0.7224998347686519,0.7173491082868094,0.7276505612504943,0.7587877229080933,0.7363700048732944,0.7154115226337449,0.7129192924267551,0.6890106310013718
Weighted_F1,0.7558537801013382,0.7537363770978568,0.7568591390149945,0.7603019564606391,0.7501470314395987,0.7605227156626849,0.755690593911249,0.75483069121217,0.7603019564606391,0.7558537801013382,0.6857387049424892,0.7536854947016867,0.7857394577087782,0.7731306161093896,0.7625375002115079,0.7742909069341779,0.7558365729183965,0.7558709872842801,0.7558537801013382,0.7529997486818493,0.7587078115208273,0.7831245195789674,0.768166238738676,0.7505017215720075,0.7498143281227767,0.727662092494264
Weighted_Precision,0.7584542738429555,0.7551851606135421,0.760540731537209,0.7631848959835946,0.7535459236991976,0.7623782977993089,0.7581381980994996,0.7573893647034962,0.7631848959835946,0.7584542738429555,0.686781435799353,0.7549791278630993,0.7898379226947696,0.774696864025051,0.7636913683245488,0.7807389243509113,0.7584212412794503,0.7584873064064606,0.7584542738429555,0.756010937214797,0.7608976104711139,0.7853947708431444,0.7715868107038168,0.7544861736259103,0.7521949882070836,0.728608625834822
