Integrated_Score,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1
0.2767323513746609,6,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel,first,0.35,0.1,2026,2026-02-21 02:09:56,20260220-191939,log/pimaindians_diabetes/6/biMaxInfgain/standard__gaussian_noise__ADASYN/XGBmodel,1771586390261_bd95089d17716109966891624,0.3376623376623376,0.1710526315789473,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.1770268566385071,0.3376623376623376,0.3376623376623376,0.3376623376623376
0.2863402020057863,5,biMaxInfgain,standard,gaussian_noise,ADASYN,GradientBoosting,last,0.35,0.1,2026,2026-02-20 21:43:58,20260220-191939,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__standard/GradientBoosting,1771586390261_bd95089d17715950380730203,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.3506493506493506,0.3506493506493506,0.3506493506493506
0.2863402020057863,5,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel,last,0.35,0.1,2026,2026-02-20 21:43:56,20260220-191939,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__standard/XGBmodel,1771586390261_bd95089d17715950360950589,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.3506493506493506,0.3506493506493506,0.3506493506493506
0.2863402020057863,5,biMaxInfgain,standard,gaussian_noise,SMOTE,XGBmodel,last,0.35,0.1,2026,2026-02-20 21:47:21,20260220-191939,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__SMOTE__standard/XGBmodel,1771586390261_bd95089d17715952413172064,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.3506493506493506,0.3506493506493506,0.3506493506493506
0.2863402020057863,7,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel,last,0.35,0.1,2026,2026-02-21 09:50:22,20260220-191939,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__standard/XGBmodel,1771586390261_bd95089d17716386220100619,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.3506493506493506,0.3506493506493506,0.3506493506493506
