Metric,Mean,Std
Accuracy,0.7226330767997434,0.05545511654172652
Macro_Precision,0.7075979218933699,0.05503052487932834
Macro_Recall,0.7181018518518518,0.05991307349249508
Macro_F1,0.7056303988744771,0.05818502735200783
Weighted_Precision,0.7423286418519491,0.05316282368552341
Weighted_Recall,0.7226330767997434,0.05545511654172652
Weighted_F1,0.7257481356975994,0.05513831381898544
Micro_Precision,0.7226330767997434,0.05545511654172652
Micro_Recall,0.7226330767997434,0.05545511654172652
Micro_F1,0.7226330767997434,0.05545511654172651
Integrated_Score,0.7205628524654258,0.05523606154118849
