Part,MeanImportance,StdImportance,Rank
AugName,0.3183804822070321,0.0626854522564527,1
Model,0.26362058355248474,0.09544294610197672,2
ImblName,0.13311728531683234,0.049484531156303815,3
FS_Method,0.04241301755978704,0.00929963836472594,4
Scaler,0.03171715470277626,0.003746755371230918,5
Norm_Order,0.02451416817079903,0.0024504677081988334,6
FeatureNum,0.0,0.0,7
Prob_Threshold,0.0,0.0,7
Split_Ratio,0.0,0.0,7
