Metric,AugName_gaussian_noise,AugName_mixup,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_biMeanInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_ADASYN,ImblName_RandomUnderSampler,ImblName_SMOTE,ImblName_TomekLinks,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.3118321875210798,0.004364412673029897,0.004337777340884553,0.00855185455399102,0.008548202998770155,0.014738742129542758,0.002838630928739937,0.04589202773948041,0.018546450285083112,0.008645070796001436,0.015636938837274076,0.07412559635794282,0.05847944173523842,0.09097434739555724,0.008009344207274267,0.03382695611117789,0.008369800526614185,0.025311615728390233,0.030994142973653743,0.014447510156280985,0.013086213037137959,0.115555063889126,0.01292556726928445,0.020357456639772252,0.049604648168672355
Macro_F1,0.37501677858780935,0.004328636199981783,0.0042221543758578116,0.009214468397140163,0.009284332142273088,0.015636412024614178,0.003170030351745296,0.05051142697405447,0.015485723799589221,0.009824639097808398,0.012785404826099833,0.06898402641167871,0.05689583544328221,0.08592005188717936,0.007184300729835344,0.0259556037697078,0.007516650145526631,0.028953789457327152,0.034330045653671405,0.011892229246732871,0.012456041049061449,0.07116442086969069,0.015122266796637935,0.01768648069507652,0.0464582510676182
Macro_Precision,0.23967918313356712,0.00660578055833789,0.006527667335848026,0.014688150810012825,0.01330104428851771,0.021921506322047084,0.004506469727728641,0.07290228672281025,0.01447071651053092,0.012521785478987033,0.013162443532909913,0.01925260485470671,0.01925665742856874,0.21863537993895132,0.03689045061750618,0.011318388133797357,0.025175294042303648,0.05923468286068072,0.012942039674403737,0.010933627849287707,0.012135921092086112,0.041629016814270614,0.015299818179964498,0.015854910272860113,0.081154173819315
Macro_Recall,0.36338163992922146,0.006266185207186728,0.00634801108820193,0.011053119961366997,0.010577441409935526,0.015324840172191432,0.004048454394249909,0.06521870021781165,0.01729470256628599,0.018388305724575008,0.01446767171794041,0.026702672753438125,0.026511167365059363,0.17079569752501111,0.020988801916010012,0.012243275831862905,0.01658056561073534,0.03641487482652571,0.009719952349109107,0.01110863047082878,0.011657045644507123,0.040273165675417874,0.013473713847668494,0.013120393392938611,0.058040970401920286
Weighted_F1,0.33658225263066116,0.0034972710618037094,0.0034299128800343278,0.008199680019940456,0.008383886550716799,0.014340790906498667,0.0026661198448864622,0.04493270238339047,0.017900907406877806,0.007836940198406393,0.01344096258030974,0.08507276032735142,0.06724668436548098,0.07135191185537411,0.007423257334281531,0.024984095851071145,0.007666010718308722,0.025645880326650546,0.03295117695232098,0.013507315580037503,0.013976308357269316,0.11207355356816637,0.020923949074718787,0.016514407215618306,0.0394512620098243
Weighted_Precision,0.22179430785006812,0.006097717790389097,0.005971017078229934,0.015495124148960301,0.013644218124980005,0.019622908501345016,0.004721676648527794,0.07494707209372539,0.019781178997093873,0.01550245911600453,0.016605441429827558,0.016541017580380738,0.017337504376260703,0.2583364324085038,0.014155906656719237,0.02205057222053596,0.01217528566986256,0.058885937424759005,0.027810981983708332,0.010466643551914054,0.011417522989650337,0.03564126264163526,0.013991709330705473,0.015032255501412139,0.07197384588480084
