Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.3205343775349942,0.03467743061104387,0.0,0.17543349801153985,0.19748620694266758,0.027533723193418944,0.0,0.0332830239090567,0.0
Macro_F1,0.383567569163649,0.03730524291577273,0.0,0.16397562957845835,0.1898604416432477,0.024348270295794318,0.0,0.03280874749171446,0.0
Macro_Precision,0.25281263102775303,0.054417171148306256,0.0,0.07866420780570332,0.364196235267643,0.02306954894137382,0.0,0.03115472845282461,0.0
Macro_Recall,0.37599583622461014,0.04100385593774387,0.0,0.1033645201272989,0.2667431680592542,0.022765676115335903,0.0,0.026594107240607106,0.0
Weighted_F1,0.34350943657249916,0.033590477322042386,0.0,0.19149825487842634,0.170022333038007,0.02748362393730682,0.0,0.037438356290337094,0.0
Weighted_Precision,0.23386304271868716,0.05348392742381312,0.0,0.0857676014995674,0.3934151163640889,0.02188416654156439,0.0,0.02902396483211761,0.0
