Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.6876748251748251,0.7177203734313378,0.7075502928141817,0.6709066539508332,0.7608317554984528,0.6876748251748251,0.6816840832051194,0.6876748251748251,0.6876748251748251,0.6876748251748251,0.6965687828177201
0.7072011322011322,0.7165168116101778,0.7086651432415322,0.6855079165001867,0.7519112937927299,0.7072011322011322,0.7033143607175075,0.7072011322011322,0.7072011322011322,0.7072011322011322,0.7089131193275507
