FN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-30 17:53:39,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,1,0.3896103896103896,0.323930506258173,0.2609872847122987,0.3648648648648648,1.0,0.5346534653465347,27.0,27,47,3,False,0.1,0.35,1769764270122_202fd60e17697668194061772
0,2026-01-31 04:12:46,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/LogisticRegression,1,0.4285714285714285,0.3826530612244898,0.3323615160349854,0.380281690140845,1.0,0.5510204081632653,54.0,54,88,12,False,0.2,0.35,1769799643988_de27996617698039664466477
0,2026-01-30 17:57:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,1,0.4415584415584415,0.4011575330077772,0.3546964881745131,0.3857142857142857,1.0,0.5567010309278351,54.0,54,86,14,True,0.2,0.35,1769764270122_202fd60e17697670625716512
0,2026-01-31 03:23:37,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/biMeanInfgain/gaussian_noise__RandomUnderSampler__MinMax/sklearn_SVM,1,0.5714285714285714,0.564076170869789,0.5471656495845894,0.45,1.0,0.6206896551724138,54.0,54,66,34,False,0.2,0.35,1769799643988_de27996617698010172639545
0,2026-01-31 03:32:22,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,1,0.4285714285714285,0.3826530612244898,0.3323615160349854,0.380281690140845,1.0,0.5510204081632653,54.0,54,88,12,False,0.2,0.35,1769799643988_de27996617698015425367093
