TN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
98,2026-01-31 04:53:23,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/infgain/gaussian_noise__noIMB__Standard/GradientBoosting,1,0.7987012987012987,0.7403600369826508,0.7771230238190591,0.925925925925926,0.4629629629629629,0.6172839506172839,54.0,25,29,2,False,0.2,0.5,1769799643988_de27996617698064033209131
98,2026-01-31 10:57:06,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/infgain/Standard__gaussian_noise__noIMB/sklearn_SVM,1,0.7077922077922078,0.5708181086269896,0.6432411955419325,0.8461538461538461,0.2037037037037037,0.3283582089552239,54.0,11,43,2,True,0.2,0.5,1769799643988_de27996617698282265628903
98,2026-01-30 18:26:26,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__noIMB__MinMax/sklearn_SVM,1,0.7272727272727273,0.611764705882353,0.6750190985485103,0.875,0.2592592592592592,0.4,54.0,14,40,2,False,0.2,0.5,1769764270122_202fd60e17697687868270791
97,2026-01-31 03:48:23,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/infgain/gaussian_noise__noIMB__Standard/GradientBoosting,1,0.7467532467532467,0.6563090128755364,0.7089727439942032,0.8571428571428571,0.3333333333333333,0.48,54.0,18,36,3,False,0.2,0.5,1769799643988_de27996617698025030136481
97,2026-01-30 19:47:44,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/gaussian_noise__noIMB__MinMax/sklearn_SVM,1,0.7532467532467533,0.6681034482758621,0.7183161665920287,0.8636363636363636,0.3518518518518518,0.5,54.0,19,35,3,False,0.2,0.5,1769764270122_202fd60e17697736646360764
