Recall,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
1.0,2026-01-30 17:31:32,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/MinMax__gaussian_noise__ADASYN/random_forest,1,0.4805194805194805,0.4539007092198581,0.4178870774615455,0.4029850746268656,0.574468085106383,27.0,27,0,40,10,True,0.1,0.35,1769764270122_202fd60e17697654923231937
1.0,2026-01-30 17:37:58,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/infgain/gaussian_noise__ADASYN__MinMax/XGBmodel,1,0.3766233766233766,0.3031674208144796,0.2355879414702944,0.36,0.5294117647058824,27.0,27,0,48,2,False,0.1,0.35,1769764270122_202fd60e17697658787795110
1.0,2026-01-30 21:09:26,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/gaussian_noise__ADASYN__MinMax/LogisticRegression,1,0.512987012987013,0.4950819672131147,0.4666808601234831,0.4186046511627907,0.5901639344262295,54.0,54,0,75,25,False,0.2,0.35,1769764270122_202fd60e17697785660604494
1.0,2026-01-31 08:21:04,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/biMeanInfgain/gaussian_noise__RandomUnderSampler__MinMax/GradientBoosting,1,0.5584415584415584,0.5492424242424243,0.5300078709169619,0.4426229508196721,0.6136363636363636,27.0,27,0,34,16,False,0.1,0.35,1769799643988_de27996617698188642449948
1.0,2026-01-30 19:12:30,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/Standard__gaussian_noise__ADASYN/LogisticRegression,1,0.461038961038961,0.4280216583881505,0.3869731199574132,0.3941605839416058,0.5654450261780105,54.0,54,0,83,17,True,0.2,0.35,1769764270122_202fd60e17697715503930830
