Support,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
100.0,2026-01-31 10:20:10,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/biMeanInfgain/Standard__noAUG__ADASYN/DTmodel,0,0.6688311688311688,0.6548450889914305,0.675598626818139,0.788235294117647,0.67,0.7243243243243244,67,33,18,36,True,0.2,0.5,1769799643988_de27996617698260109080046
100.0,2026-01-30 17:33:59,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/Standard__noAUG__ADASYN/random_forest,0,0.7142857142857143,0.6977698483496877,0.7188734548234994,0.8111111111111111,0.73,0.7684210526315789,73,27,17,37,True,0.2,0.5,1769764270122_202fd60e17697656397302046
100.0,2026-01-30 17:34:00,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/Standard__noAUG__ADASYN/GradientBoosting,0,0.7272727272727273,0.7215909090909091,0.7334710743801652,0.881578947368421,0.67,0.7613636363636364,67,33,9,45,True,0.2,0.5,1769764270122_202fd60e17697656406639205
100.0,2026-01-31 04:35:06,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,0,0.3961038961038961,0.334077277165574,0.2733703735238119,1.0,0.07,0.1308411214953271,7,93,0,54,True,0.2,0.35,1769799643988_de27996617698053069795593
100.0,2026-01-30 17:34:00,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMeanInfgain/Standard__noAUG__ADASYN/LogisticRegression,0,0.7012987012987013,0.687819495857571,0.7071958536791958,0.813953488372093,0.7,0.7526881720430108,70,30,16,38,True,0.2,0.5,1769764270122_202fd60e17697656404128444
