TP,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
98,2026-01-31 04:53:23,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/infgain/gaussian_noise__noIMB__Standard/GradientBoosting,0,0.7987012987012987,0.7403600369826508,0.7771230238190591,0.7716535433070866,0.98,0.8634361233480177,100.0,2,29,25,False,0.2,0.5,1769799643988_de27996617698064033209131
98,2026-01-31 10:57:06,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/infgain/Standard__gaussian_noise__noIMB/sklearn_SVM,0,0.7077922077922078,0.5708181086269896,0.6432411955419325,0.6950354609929078,0.98,0.8132780082987552,100.0,2,43,11,True,0.2,0.5,1769799643988_de27996617698282265628903
98,2026-01-30 18:26:26,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__noIMB__MinMax/sklearn_SVM,0,0.7272727272727273,0.611764705882353,0.6750190985485103,0.7101449275362319,0.98,0.8235294117647058,100.0,2,40,14,False,0.2,0.5,1769764270122_202fd60e17697687868270791
97,2026-01-31 04:19:59,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/MinMax__gaussian_noise__noIMB/GradientBoosting,0,0.6818181818181818,0.5222538778094334,0.604725315836427,0.6783216783216783,0.97,0.7983539094650206,100.0,3,46,8,True,0.2,0.5,1769799643988_de27996617698043991459272
97,2026-01-31 10:23:31,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/biMeanInfgain/gaussian_noise__TomekLinks__Standard/sklearn_SVM,0,0.7467532467532467,0.6563090128755364,0.7089727439942032,0.7293233082706767,0.97,0.8326180257510729,100.0,3,36,18,False,0.2,0.5,1769799643988_de27996617698262110991084
