Accuracy,Timestamp,RunID,LogDir,Class,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.2987012987012987,2026-01-31 04:25:35,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/MinMax__gaussian_noise__SMOTE/DTmodel,0,0.298582995951417,0.301303959198696,0.4285714285714285,0.24,0.3076923076923077,50.0,12,38,16,11,True,0.1,0.5,1769799643988_de27996617698047359055847
0.2987012987012987,2026-01-31 04:25:35,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMeanInfgain/MinMax__gaussian_noise__SMOTE/DTmodel,1,0.298582995951417,0.301303959198696,0.2244897959183673,0.4074074074074074,0.2894736842105263,27.0,11,16,38,12,True,0.1,0.5,1769799643988_de27996617698047359055847
0.3116883116883117,2026-01-31 04:12:39,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/DTmodel,0,0.3112236286919831,0.3165674831497616,0.4482758620689655,0.26,0.3291139240506329,50.0,13,37,16,11,False,0.1,0.5,1769799643988_de27996617698039590660895
0.3116883116883117,2026-01-30 19:07:25,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.2881562881562881,0.2494965352108209,0.3846153846153846,0.1,0.1587301587301587,50.0,5,45,8,19,False,0.1,0.5,1769764270122_202fd60e17697712455949323
0.3116883116883117,2026-01-30 19:07:25,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,1,0.2881562881562881,0.2494965352108209,0.296875,0.7037037037037037,0.4175824175824176,27.0,19,8,45,5,False,0.1,0.5,1769764270122_202fd60e17697712455949323
