Weighted_F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.1770268566385071,2026-01-31 12:37:47,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/8/noSelect/Standard__gaussian_noise__ADASYN/random_forest,1,0.3376623376623376,0.2524271844660194,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,True,0.1,0.35,1769799643988_de27996617698342671479548
0.1770268566385071,2026-01-31 08:27:20,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,0,0.3376623376623376,0.2524271844660194,0.0,0.0,0.0,50.0,0,50,1,26,True,0.1,0.35,1769799643988_de27996617698192401199867
0.1770268566385071,2026-01-30 18:15:13,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,1,0.3376623376623376,0.2524271844660194,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,True,0.1,0.35,1769764270122_202fd60e17697681134011469
0.1770268566385071,2026-01-30 18:15:13,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,0,0.3376623376623376,0.2524271844660194,0.0,0.0,0.0,50.0,0,50,1,26,True,0.1,0.35,1769764270122_202fd60e17697681134011469
0.1770268566385071,2026-01-30 18:15:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMeanInfgain/gaussian_noise__SMOTE__Standard/GradientBoosting,1,0.3376623376623376,0.2524271844660194,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,False,0.1,0.35,1769764270122_202fd60e17697681422017467
