Precision,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.0,2026-01-30 17:25:31,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697651314972035
0.0,2026-01-31 08:27:05,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769799643988_de27996617698192253397913
0.0,2026-01-31 05:34:15,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/biMaxInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769799643988_de27996617698088551679496
0.0,2026-01-31 09:48:43,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,True,0.1,0.35,1769799643988_de27996617698241230469128
0.0,2026-01-30 17:53:45,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,100.0,0,100,0,54,False,0.2,0.35,1769764270122_202fd60e17697668257108508
