TN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-31 08:27:03,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1769799643988_de27996617698192235184452
0,2026-01-31 03:52:47,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/infgain/gaussian_noise__RandomUnderSampler__Standard/sklearn_SVM,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,54.0,54,0,100,False,0.2,0.35,1769799643988_de27996617698027679325790
0,2026-01-30 17:53:56,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,54.0,54,0,100,True,0.2,0.35,1769764270122_202fd60e17697668363065328
0,2026-01-30 19:02:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1769764270122_202fd60e17697709621181863
0,2026-01-30 17:28:33,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,True,0.1,0.35,1769764270122_202fd60e17697653130728978
