Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.718464405964406,0.7180059523809524,0.7201028138528138,0.7137445887445888,0.7192911255411255,0.7173971861471862,0.7218614718614719,0.7176677489177489,0.7137445887445888,0.718464405964406,0.6533189033189033,0.7236652236652237,0.7456709956709956,0.724025974025974,0.7193362193362193,0.7447691197691197,0.7186748436748437,0.7182539682539683,0.718464405964406,0.7191558441558442,0.7177729677729678,0.718464405964406
Macro_F1,0.6856516963359996,0.6872542278094951,0.6847599309614915,0.6828086319400514,0.6840326571896037,0.6850204991989464,0.6888186574179564,0.6861565037354665,0.6828086319400514,0.6856516963359996,0.6281962422793534,0.6916630870438981,0.7062491290433419,0.6936040274561198,0.6910415378327226,0.7031561543605623,0.6858431763967953,0.685460216275204,0.6856516963359996,0.6859996361108228,0.6853037565611767,0.6856516963359996
Macro_Precision,0.6931777230074234,0.6925162980008664,0.6947267756069458,0.6896272126355626,0.6936613787149718,0.6921195886571417,0.696420636420061,0.6922845434234498,0.6896272126355626,0.6931777230074234,0.6270476477806466,0.6963526016197245,0.7235904826414059,0.6968306638863062,0.6919324819828673,0.7233124601335905,0.6934865593568453,0.6928688866580017,0.6931777230074234,0.6947177211858792,0.6916377248289678,0.6931777230074234
Macro_Recall,0.6830855624142662,0.6858333333333334,0.680792824074074,0.6812654320987654,0.6803896604938271,0.6824807098765433,0.6860956790123457,0.6842862654320988,0.6812654320987654,0.6830855624142662,0.6324897119341564,0.6892592592592592,0.6986316872427983,0.6919032921810699,0.6911316872427984,0.6950977366255144,0.6832475994513032,0.6829235253772291,0.6830855624142662,0.6832235939643347,0.6829475308641976,0.6830855624142662
Weighted_F1,0.7156767800226665,0.7162595907440963,0.7160316170257851,0.7119261891244734,0.7152893612561148,0.7149056964538346,0.7188376023100019,0.7155497555198114,0.7119261891244734,0.7156767800226665,0.6569300381623975,0.7212303488640339,0.7383538765386085,0.7223541658328169,0.7188775149292441,0.7363147358088983,0.7158647740215806,0.7154887860237524,0.7156767800226665,0.7160999458080937,0.7152536142372393,0.7156767800226665
Weighted_Precision,0.7170564690037149,0.7177665895524363,0.7169556908938798,0.7146190992481708,0.7162827879301358,0.7162262575736137,0.7198930324812958,0.717042482907587,0.7146190992481708,0.7170564690037149,0.6633774270431009,0.7207133620915641,0.7391183613200992,0.7219805641544292,0.7192655848524729,0.7378835145606236,0.7172925849956925,0.7168203530117374,0.7170564690037149,0.7180331930110077,0.7160797449964224,0.7170564690037149
