,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.7179924242424243,0.7172844516594518,0.7184644059644061,0.718464405964406,0.718464405964406,0.7184644059644058,0.718464405964406,0.718464405964406,0.718464405964406
Macro_Precision,0.6928226719702374,0.6922900954144583,0.6931777230074234,0.6931777230074234,0.6931777230074234,0.6931777230074235,0.6931777230074235,0.6931777230074234,0.6931777230074234
Macro_Recall,0.682903549382716,0.6826305298353909,0.6830855624142662,0.6830855624142662,0.6830855624142662,0.6830855624142661,0.6830855624142662,0.6830855624142662,0.6830855624142662
Macro_F1,0.685367389896405,0.6849409302370127,0.6856516963359998,0.6856516963359996,0.6856516963359996,0.6856516963359996,0.6856516963359996,0.6856516963359996,0.6856516963359996
Weighted_F1,0.7153017209328472,0.7147391322981184,0.7156767800226664,0.7156767800226665,0.7156767800226665,0.7156767800226665,0.7156767800226664,0.7156767800226665,0.7156767800226665
Weighted_Precision,0.7168127320281606,0.716447126564829,0.717056469003715,0.7170564690037149,0.7170564690037149,0.717056469003715,0.7170564690037149,0.7170564690037149,0.7170564690037149
