Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.03616123213543143,0.03064241020602773,0.03961043629936479,0.04277050371439886,0.03741617065064249,0.04122094548510963,0.026565972841032594,0.03543978974384752,0.04277050371439886,0.03616123213543143,0.02929912308484079,0.020026032045403284,0.011872390913377493,0.017180203318601244,0.015138257297013537,0.014463345343972436,0.036407702043810566,0.036081576189676216,0.03616123213543143,0.036302518732190946,0.036175299973787815,0.03616123213543143
Macro_F1,0.033252865829441515,0.027726958615674025,0.03744339984273975,0.036709647346849845,0.036151363544543694,0.038792087797681916,0.02295496484254885,0.032285862856757365,0.036709647346849845,0.033252865829441515,0.03111714609827676,0.021389865007746818,0.011288469606601995,0.018108090018702592,0.01923350738945639,0.016196921661204414,0.03342367048457798,0.03323589248872713,0.033252865829441515,0.031546488766030674,0.035020208055482345,0.033252865829441515
Macro_Precision,0.03865262065010047,0.03252643290283121,0.04356414511351287,0.041618949271496945,0.04245045230260199,0.04433155578277625,0.029210858039671255,0.03669812104313816,0.041618949271496945,0.03865262065010047,0.030586494509865017,0.02265763983521366,0.015896338197962673,0.019234090461290678,0.017843436664454794,0.01945287682225695,0.039042836720101684,0.03843796789308197,0.03865262065010047,0.03827057850399066,0.03914828630743321,0.03865262065010047
Macro_Recall,0.030667363440385252,0.02530571148979545,0.03498908834028497,0.03213917828413952,0.03364266851089474,0.0363743459648086,0.02058188891525005,0.02996670923266781,0.03213917828413952,0.030667363440385252,0.03215764508873793,0.021074041528322214,0.010127762881664438,0.017937750872151832,0.0203611223729744,0.01562973533096428,0.030786782840539796,0.030690144348737708,0.030667363440385252,0.027936812965290773,0.03330555479774161,0.030667363440385252
Weighted_F1,0.03297976114371229,0.027705659658322248,0.03654611466230716,0.038255150174081196,0.03480570420348466,0.038001230107776875,0.023366478710053557,0.032243469192117964,0.038255150174081196,0.03297976114371229,0.028773844472738085,0.01953645686517482,0.01079385692817512,0.016651500032459614,0.016270194045732204,0.014433197476532779,0.033173766617137376,0.03293818824229445,0.03297976114371229,0.032305049469972785,0.0337863385619548,0.03297976114371229
Weighted_Precision,0.03161608431171785,0.026261835942229694,0.03607066757786682,0.03335788967420107,0.03495649567736036,0.03690214174403867,0.022693053307335242,0.03027754670259127,0.03335788967420107,0.03161608431171785,0.02874560172322824,0.019581063268503316,0.012182550069779249,0.016696453516378648,0.017121058132896095,0.01599812092409057,0.03187502234026863,0.03150183837108233,0.03161608431171785,0.030287201312459617,0.03300386400173435,0.03161608431171785
