Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.6115363802863802,0.7250520313020313,0.7206907675657676,0.6871888528138529,0.6861144931457431,0.6857255591630592,0.6787608225108225,0.6888002044252044,0.6900477994227994,0.6867138648388649,0.6798100048100049,0.6787608225108225,0.6550827644577645,0.6649062742812744,0.669960248085248,0.7178862803862803,0.7209630647130647,0.6466200466200467,0.6770292207792208,0.700008325008325,0.6844426406926407,0.6769834332334332,0.729474691974692,0.6925567488067488,0.678962703962704,0.6573551448551448,0.714164307914308,0.6788780663780664,0.6926413863913864,0.6854395604395604,0.6860798923298923
Macro_F1,0.5872101414851001,0.7100916986388591,0.7081225430220741,0.6701897486314655,0.669141385952483,0.6677279284538792,0.6619360748148333,0.6720862631032408,0.6739954856260593,0.6680278962977463,0.6619691056900572,0.6619360748148333,0.6421977467696127,0.6553867872302629,0.6573581789166741,0.6937860104201049,0.6936452485734006,0.6245560352568841,0.6612906203202121,0.6858119827786741,0.6685761537886641,0.6611824204414142,0.7094315537062178,0.6749632096420641,0.6619863791219579,0.6451983800305884,0.6917512087334338,0.6622815882392018,0.6746680005248203,0.6676676061705079,0.6692819825935141
Macro_Precision,0.6557391821150433,0.7203769812971158,0.7214702247600867,0.7007737396892074,0.7009258978177111,0.6972215188340415,0.6938563900492253,0.7016090562146722,0.70468237279857,0.6979332605049183,0.6943368522697861,0.6938563900492253,0.6880387825074908,0.695589729119334,0.6917995264238065,0.7092494955076342,0.7112997800621441,0.6293760937666187,0.6965350145746737,0.7292768621027008,0.7008793351731907,0.6999021796450487,0.739203291082259,0.7023697993774873,0.6960211260706766,0.6912304360402741,0.7071604894078898,0.6899798345117789,0.708411090936385,0.7008177942603191,0.6975731311878448
Macro_Recall,0.6327928834283001,0.7281553300094967,0.7306495429724597,0.6993630722736626,0.6987265946502058,0.6946610725308642,0.6925873199588477,0.7000918638545953,0.7038614540466392,0.6947200788751715,0.6916609224965706,0.6925873199588477,0.6869316338239949,0.6988096015352959,0.6948071976891421,0.7042116274928775,0.7012362001424501,0.6333364197530864,0.6955435066476734,0.7217764126305792,0.7018129154795821,0.6990439814814815,0.7316822768281103,0.7007244776828111,0.6936740265906933,0.6903304645457423,0.7040680397277619,0.6897791627097182,0.704619341563786,0.6970202991452991,0.6973782051282051
Weighted_F1,0.5965159019761312,0.7275090899743147,0.723455837658592,0.6837072173716743,0.6824836975937448,0.6830428935095301,0.6754816944060344,0.6863337677537431,0.6869342498518327,0.6830857449787501,0.6759579820489395,0.6754816944060344,0.648696059882574,0.6621012564321533,0.6669038463629198,0.7165180318564701,0.7182488548142796,0.64992389313125,0.6724032952057277,0.6959806598841363,0.6799901291023306,0.6705694810228586,0.7260942008717727,0.6902818534626659,0.6747053662766926,0.6516504150076343,0.7133368047317243,0.6771306181813982,0.6878566015579605,0.6814383572096075,0.6835488625297512
Weighted_Precision,0.700161020257715,0.757068828185772,0.760883676266854,0.7406587951876096,0.741140565722468,0.7371755163880774,0.7359257645521912,0.7418556679771301,0.7452812289929677,0.7364758927144643,0.7350203800463112,0.7359257645521912,0.736713711387638,0.7453912854085176,0.7378195625980496,0.7388109453692085,0.7381203697538213,0.6660555721154178,0.7389680947398877,0.772870075404823,0.7421412404720852,0.743080314516228,0.7731117521722403,0.7414100020381953,0.7373323477686987,0.740673382268283,0.7380689675386108,0.7308816769369686,0.7478606728699254,0.7408416568427186,0.7379006929641753
