Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.11416260805430561,0.04673954381758685,0.05201486964759737,0.09567433408113739,0.09665254548018658,0.0881947007226035,0.09152758244906854,0.09045371582359367,0.09677297193864344,0.09369036270845378,0.09299280433489847,0.09152758244906854,0.1045139045393689,0.09505957122407943,0.09684776539708326,0.07339974182291441,0.07101447909333902,0.08813179006164253,0.09577234490550174,0.07853391107290447,0.09711057614477928,0.10759422905414118,0.06698960611543767,0.08773515951303858,0.09835827853819487,0.10017008473840056,0.07626505933900747,0.0868393857918622,0.09913836057944134,0.09690142683970819,0.08985614344156233
Macro_F1,0.11328241741767363,0.04436946314192081,0.048937185686630254,0.09753359384996245,0.09830080947565416,0.08920177059445557,0.09420771025706605,0.09134782616810269,0.09894202564761832,0.0947149158642211,0.09483406249146273,0.09420771025706605,0.11037358585929745,0.09912852986398529,0.10054343532896932,0.07446310038216185,0.0725157701507641,0.0873586740170293,0.09818958315221388,0.07704228277411908,0.09969815938668652,0.11167241495451374,0.06773999347449973,0.0884188587522447,0.100834002098917,0.10546996925963266,0.07656360426842901,0.08687623065771721,0.10220273660518031,0.09848613373526487,0.09148101902100665
Macro_Precision,0.08931907780195326,0.04015715117506876,0.040750427079830814,0.0701895600139353,0.06880474479884069,0.06663726805088778,0.0675764839163021,0.06661467838892243,0.06971210578260885,0.06944511154153091,0.06807443721041678,0.0675764839163021,0.06880842363544616,0.06157284198482017,0.06685291366557045,0.07077885911456068,0.07094040208447214,0.08327360330977385,0.05651629358491567,0.032826077423089135,0.062051932528292296,0.06594433742886713,0.03709272600889231,0.06503848716689305,0.07168832444854822,0.06503648581660045,0.07094176703472754,0.06581213498927109,0.06991612680519553,0.07264627812268695,0.06408298875782983
Macro_Recall,0.08107449817252996,0.04144467544346533,0.04267921490638603,0.07419788650175393,0.07485820267795608,0.07216211799478975,0.073916274639346,0.07252734262831498,0.07628841087396697,0.07309965105881926,0.07253400789524095,0.073916274639346,0.07939485916466472,0.07448452622430965,0.0761628244027128,0.06967173369122173,0.06744099252514166,0.08574842994644523,0.06690883450981912,0.041233630763053794,0.06920424094949275,0.07867740601138892,0.047670115494943974,0.0705783420446628,0.07671817499670834,0.07623031438875029,0.07061449161820543,0.07042989673281652,0.07629770804445948,0.07633469809515402,0.07116732142004259
Weighted_F1,0.13344117292368615,0.04595742585962315,0.05197164802308754,0.10929346300893207,0.1100700721028597,0.0983782689842412,0.10539171380783718,0.10117083650326907,0.11027536804570279,0.10581178504683746,0.10639602244614463,0.10539171380783718,0.12657168969284482,0.1117699973780901,0.11346094409280458,0.07396448967569509,0.07146396700989979,0.0860939988341247,0.1135307441340979,0.0926125588479785,0.11431334584758364,0.12728613803392558,0.07683628685159713,0.09741100474838581,0.11343362054150227,0.12060997435521909,0.0776391783181285,0.09581652167912293,0.11506120641336748,0.10977698177493575,0.1020989885947179
Weighted_Precision,0.08540738971324639,0.03862171374291955,0.038811195693947566,0.0663595131570051,0.06412637471020037,0.06345177007642347,0.0664215961370581,0.062323453477271785,0.06534207259833522,0.0646732546678056,0.06581385840767288,0.0664215961370581,0.07079898818306776,0.06162180868244676,0.06731742925811614,0.06230738743904343,0.06116645030544889,0.07785848455695106,0.052389762048351246,0.02442274981360666,0.05934123798204696,0.06137242682522909,0.02941926352707905,0.06048419383734294,0.06882595325108336,0.06657703794503508,0.06299023919302042,0.06276313828891535,0.06572894327975934,0.06891547241674578,0.060415201984054964
