Metric,Mean,Std
Accuracy,0.6742458929958931,0.05571959112015509
Macro_Precision,0.6552185092903399,0.05488205062352399
Macro_Recall,0.6519355907723964,0.05807961389450628
Macro_F1,0.6431701226347856,0.05931587109853815
Weighted_Precision,0.6883817687501979,0.05137683298501658
Weighted_Recall,0.6742458929958931,0.05571959112015509
Weighted_F1,0.6718982372838691,0.057300578387645226
Micro_Precision,0.6742458929958931,0.05571959112015509
Micro_Recall,0.6742458929958931,0.05571959112015509
Micro_F1,0.6742458929958931,0.055719591120155086
Integrated_Score,0.6665121980674488,0.05413326898750296
