Metric,Mean,Std
Accuracy,0.6897717251883919,0.08786699603973905
Macro_Precision,0.6989826024531964,0.06298668749705003
Macro_Recall,0.6983221736396891,0.0774127334028929
Macro_F1,0.6692684598588089,0.09453899371752766
Weighted_Precision,0.7395206010748807,0.06435681308373994
Weighted_Recall,0.6897717251883919,0.08786699603973905
Weighted_F1,0.6850957436864049,0.10355887512598953
Micro_Precision,0.6897717251883919,0.08786699603973905
Micro_Recall,0.6897717251883919,0.08786699603973905
Micro_F1,0.6897717251883919,0.08786699603973905
Integrated_Score,0.6927458583239153,0.08090988018002081
