Metric,AugMethod:gaussian_noise,AugMethod:mixup,AugMethod:noAUG,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblMethod:ADASYN,ImblMethod:RandomUnderSampler,ImblMethod:SMOTE,ImblMethod:TomekLinks,ImblMethod:noIMB,InfoGain:biMaxInfgain,InfoGain:biMeanInfgain,InfoGain:infgain,InfoGain:noSelect,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,NormOrder:First,NormOrder:Last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:MinMax,Scaler:Standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.1124480919174967,0.038027486481138295,0.04022671777603773,0.08478893116215588,0.0940593577602842,0.09112938113444038,0.09308083529232836,0.09223540576608008,0.11744582014188666,0.08323008089871874,0.10531457261411939,0.056826393807375544,0.05613003947437058,0.09381173585364178,0.09306459743629629,0.0853796579476073,0.09223540576608008,0.08659589615482823,0.09962689505217939,0.06914717816549384,0.10411937130683892,0.09947665831611963,0.05524680556412258,0.08856042276404716,0.09303139614570904,0.10251054075384573,0.07350382020190983,0.09038697101620052,0.09151879454780129,0.0970958458262117,0.08288348922745212
Macro_F1,0.11378523450079002,0.042050184918684425,0.04282094767292219,0.09036365077993337,0.10096990956966703,0.09844485616877534,0.09997465635316037,0.09891900164715117,0.12802259468353913,0.08601962303425498,0.1119546888263307,0.07106613901287154,0.07149965472753667,0.10100332600246942,0.10025490537125041,0.09100757387406341,0.09891900164715117,0.08602798178775165,0.11037928010969675,0.07252062921256869,0.11342132307190027,0.10757747355956818,0.06197661059223004,0.09503694982476726,0.09999579326016841,0.11049977879753979,0.08133213776613192,0.09710925929329056,0.09818315237205452,0.10517367615048019,0.08785777672403525
Macro_Precision,0.08428691712513785,0.04230753035268631,0.04204151835864485,0.06689727193071572,0.06977947065048694,0.06991692324968089,0.06795369312237674,0.06747684334853331,0.07920808248878644,0.06275198740656436,0.07443589396595414,0.06200274655516829,0.06271392877421571,0.07072467402980386,0.06976772772931288,0.06558203849138558,0.06747684334853331,0.08199337323221374,0.05897914593607907,0.02639461030856617,0.0626160627400829,0.06838622205782245,0.03322346471933515,0.06594459210377515,0.07124295150469918,0.06935153827970235,0.06793819251993934,0.06877113550139857,0.0685371193427485,0.07495597783488663,0.058905059076166055
Macro_Recall,0.08489644372176733,0.04975177196201646,0.04873128898916664,0.07857989929974987,0.08283930103376728,0.08135253808636736,0.08158042346733871,0.08095083098161113,0.09434150181414919,0.07395706015608548,0.08820916100980042,0.07276126345621692,0.07179308222077523,0.08270923012198643,0.08232999898283061,0.0783851980620687,0.08095083098161113,0.08478662704494197,0.07801241100879822,0.04921857261986244,0.08151536216761657,0.08482893327888064,0.05531775356255824,0.07896224131497975,0.08325722666048312,0.0834004288163194,0.0787293327368911,0.08085275919797927,0.08145713797657715,0.08822585227137181,0.07072255943843811
Weighted_F1,0.13362705862995347,0.03822834413812148,0.04046081346782429,0.09614159169976864,0.11044299083965574,0.1073377005213289,0.10954702667555243,0.10805786248597846,0.14585787728293703,0.09336178028039827,0.12500799456144757,0.0609717907578333,0.06079441488272701,0.11045913403627125,0.10943774860765443,0.09762989002163955,0.10805786248597846,0.08456802663715515,0.1250261642627017,0.08481282501096792,0.12844231111465346,0.11799071318098639,0.06467571192433148,0.10281641975479096,0.10917314946424696,0.12528720475913316,0.07822758902483506,0.10548597563095434,0.10686731120172922,0.11319770948034957,0.0974762190438217
Weighted_Precision,0.08565039641303843,0.046416500028522684,0.04631765776496331,0.06732189176388262,0.07099909486942983,0.07216774300216368,0.06862573786393437,0.06778388224434798,0.08247531794061286,0.06467288082503894,0.07559460902048289,0.05974066269211132,0.05920756072840393,0.07226538349684582,0.07114960796068052,0.0661297811044851,0.06778388224434798,0.07691341937676206,0.06147616476524137,0.03190685027737284,0.06337750463194884,0.06821721099567932,0.03961018574053451,0.06616187798470324,0.07317505307889202,0.07224139505935587,0.065968932406962,0.06999571861861181,0.06951444371466506,0.07601198082426668,0.06009270962774088
