Macro_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.26219937813313027,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3463203463203463,0.3399122807017543,0.4909876543209876,0.3379471405787195,0.3463203463203463,0.18778467550597758,0.3463203463203463,0.3463203463203463,0.3463203463203463,0.32291045413415076
0.2741327300150829,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.35,2026-01-30 17:25:31,1769764270122_202fd60e,1769764270122_202fd60e17697651314972035,0.35930735930735924,0.34354978354978355,0.5066666666666667,0.3404981166020127,0.35930735930735924,0.19990793520205286,0.35930735930735924,0.35930735930735924,0.35930735930735924,0.3339005001873603
0.27436763851669616,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.1,0.35,2026-01-30 18:15:03,1769764270122_202fd60e,1769764270122_202fd60e17697681030676722,0.35930735930735924,0.5101959444064706,0.5066666666666667,0.5569339523543214,0.35930735930735924,0.2002228528499231,0.35930735930735924,0.35930735930735924,0.35930735930735924,0.37229117377068244
0.28097117750649064,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,False,0.1,0.35,2026-01-30 17:28:53,1769764270122_202fd60e,1769764270122_202fd60e17697653332493834,0.35497835497835495,0.5073992629976768,0.4948148148148148,0.554972643314388,0.35497835497835495,0.21215415856573283,0.35497835497835495,0.35497835497835495,0.35497835497835495,0.37167881451486334
0.28105375849631403,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,0.2,0.35,2026-01-30 17:53:45,1769764270122_202fd60e,1769764270122_202fd60e17697668257108508,0.3636363636363636,0.34436059436059435,0.51,0.34106673717063324,0.3636363636363636,0.20837438294938762,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.33841149982452334
