Macro_Recall,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.4041975308641976,log/pimaindians_diabetes/5/biMeanInfgain/MinMax__gaussian_noise__SMOTE/DTmodel,True,0.1,0.5,2026-01-30 17:32:06,1769764270122_202fd60e,1769764270122_202fd60e17697655260938837,0.4069264069264069,0.4084970960072895,0.39304737901509945,0.44737131629943755,0.4069264069264069,0.41391523854060025,0.4069264069264069,0.4069264069264069,0.4069264069264069,0.40982154972101004
0.40432098765432095,log/pimaindians_diabetes/4/biMaxInfgain/gaussian_noise__ADASYN__Standard/DTmodel,False,0.1,0.5,2026-01-30 17:13:47,1769764270122_202fd60e,1769764270122_202fd60e17697644271153789,0.43290043290043284,0.40997065197155025,0.4031157293933969,0.45863117337888387,0.43290043290043284,0.4418493731878954,0.43290043290043284,0.43290043290043284,0.43290043290043284,0.42719721984784237
0.41876543209876543,log/pimaindians_diabetes/6/biMaxInfgain/MinMax__gaussian_noise__SMOTE/DTmodel,True,0.1,0.5,2026-01-30 17:54:28,1769764270122_202fd60e,1769764270122_202fd60e17697668687449684,0.3852813852813853,0.4189283710416074,0.3838541166737513,0.45676464358389685,0.3852813852813853,0.38604039707540466,0.3852813852813853,0.3852813852813853,0.3852813852813852,0.3990425758473544
0.42654320987654315,log/pimaindians_diabetes/5/biMaxInfgain/Standard__gaussian_noise__SMOTE/DTmodel,True,0.1,0.5,2026-01-30 17:29:04,1769764270122_202fd60e,1769764270122_202fd60e17697653444139217,0.42857142857142855,0.4312959076388165,0.41431728120647376,0.47566722170544956,0.42857142857142855,0.4377497750890758,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.43258926379498464
0.4309876543209876,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__noIMB__MinMax/DTmodel,False,0.1,0.5,2026-01-30 17:30:19,1769764270122_202fd60e,1769764270122_202fd60e17697654199663327,0.4675324675324675,0.43260663441885855,0.43002737418332765,0.48226898372714877,0.4675324675324675,0.4732291774633903,0.4675324675324675,0.4675324675324675,0.4675324675324675,0.45708779700669405
