Recall,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.94,2026-05-28 21:25:09,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/biMaxInfgain/noAug__noImbl__minmax/XGBmodel,0,0.8441558441558441,0.8183962264150944,0.8388262680715511,0.8392857142857143,0.8867924528301887,50.0,47,3,9,18,last,0.1,0.5,1779974700814_163e1a7b17799747090568006,126,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
0.94,2026-05-28 21:28:42,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/7/infgain/noAug__noImbl__standard/LogisticRegression,0,0.8571428571428571,0.8353741496598639,0.8532555879494657,0.8545454545454545,0.8952380952380953,50.0,47,3,8,19,last,0.1,0.5,1779974700814_163e1a7b17799749226706041,126,7,infgain,standard,noAug,noImbl,LogisticRegression
0.94,2026-05-28 21:25:48,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/infgain/noAug__noImbl__standard/LogisticRegression,0,0.8311688311688312,0.8009544641081726,0.8241188121880109,0.8245614035087719,0.8785046728971962,50.0,47,3,10,17,last,0.1,0.5,1779974700814_163e1a7b17799747485089044,126,4,infgain,standard,noAug,noImbl,LogisticRegression
0.94,2026-05-28 21:25:33,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/infgain/noAug__noImbl__minmax/sklearn_SVM,0,0.7922077922077922,0.7454545454545454,0.7780401416765053,0.7833333333333333,0.8545454545454545,50.0,47,3,13,14,last,0.1,0.5,1779974700814_163e1a7b17799747333566767,23,4,infgain,minmax,noAug,noImbl,sklearn_SVM
0.94,2026-05-28 21:25:02,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,0,0.8441558441558441,0.8183962264150944,0.8388262680715511,0.8392857142857143,0.8867924528301887,50.0,47,3,9,18,first,0.1,0.5,1779974700814_163e1a7b17799747027680287,126,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
