FeatureNum,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FS_Method,Scaler,AugName,ImblName,Model
4,2026-05-28 21:25:00,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,0,0.7142857142857143,0.6862962962962963,0.7142857142857143,0.78,0.78,0.78,50.0,39,11,11,16,first,0.1,0.5,1779974700814_163e1a7b17799747009056368,23,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
4,2026-05-28 21:25:35,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/infgain/noAug__noImbl__minmax/LogisticRegression,0,0.8441558441558441,0.8316326530612245,0.8453485290219985,0.8958333333333334,0.86,0.8775510204081632,50.0,43,7,5,22,last,0.1,0.5,1779974700814_163e1a7b17799747351157589,126,infgain,minmax,noAug,noImbl,LogisticRegression
4,2026-05-28 21:25:35,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/infgain/noAug__noImbl__minmax/LogisticRegression,1,0.8441558441558441,0.8316326530612245,0.8453485290219985,0.7586206896551724,0.8148148148148148,0.7857142857142857,27.0,22,5,7,43,last,0.1,0.5,1779974700814_163e1a7b17799747351157589,126,infgain,minmax,noAug,noImbl,LogisticRegression
4,2026-05-28 21:25:35,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/infgain/noAug__noImbl__minmax/GradientBoosting,0,0.7142857142857143,0.6957614942528736,0.7181855500821019,0.8043478260869565,0.74,0.7708333333333334,50.0,37,13,9,18,last,0.1,0.5,1779974700814_163e1a7b17799747353483097,126,infgain,minmax,noAug,noImbl,GradientBoosting
4,2026-05-28 21:25:35,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/4/infgain/noAug__noImbl__minmax/GradientBoosting,1,0.7142857142857143,0.6957614942528736,0.7181855500821019,0.5806451612903226,0.6666666666666666,0.6206896551724138,27.0,18,9,13,37,last,0.1,0.5,1779974700814_163e1a7b17799747353483097,126,infgain,minmax,noAug,noImbl,GradientBoosting
