FeatureNum,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FS_Method,Scaler,AugName,ImblName,Model
8,2026-05-28 21:29:20,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/8/noSelect/noAug__noImbl__standard/GradientBoosting,1,0.7012987012987013,0.6691574817859145,0.6999594838190019,0.5769230769230769,0.5555555555555556,0.5660377358490566,54.0,30,24,22,78,last,0.2,0.5,1779974700814_163e1a7b17799749601127133,5012,noSelect,standard,noAug,noImbl,GradientBoosting
8,2026-05-28 21:29:03,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/8/noSelect/noAug__noImbl__minmax/GradientBoosting,1,0.7337662337662337,0.703776683087028,0.7319301388266906,0.6274509803921569,0.5925925925925926,0.6095238095238096,54.0,32,22,19,81,last,0.2,0.5,1779974700814_163e1a7b17799749439416875,5012,noSelect,minmax,noAug,noImbl,GradientBoosting
8,2026-05-28 21:28:58,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/8/noSelect/noAug__noImbl__minmax/DTmodel,1,0.6493506493506493,0.6181818181818182,0.650767414403778,0.5,0.5185185185185185,0.509090909090909,27.0,14,13,14,36,last,0.1,0.5,1779974700814_163e1a7b17799749381167703,126,noSelect,minmax,noAug,noImbl,DTmodel
8,2026-05-28 21:28:58,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/8/noSelect/noAug__noImbl__minmax/LogisticRegression,0,0.8311688311688312,0.8235501498325402,0.8345020042534584,0.9302325581395348,0.8,0.8602150537634409,50.0,40,10,3,24,last,0.1,0.5,1779974700814_163e1a7b17799749382763609,126,noSelect,minmax,noAug,noImbl,LogisticRegression
8,2026-05-28 21:28:58,20260528-212448,log/pimaindians_diabetes_v3/20260528-212448/8/noSelect/noAug__noImbl__minmax/LogisticRegression,1,0.8311688311688312,0.8235501498325402,0.8345020042534584,0.7058823529411765,0.8888888888888888,0.7868852459016393,27.0,24,3,10,40,last,0.1,0.5,1779974700814_163e1a7b17799749382763609,126,noSelect,minmax,noAug,noImbl,LogisticRegression
