Part,MeanImportance,StdImportance,Rank
Model,0.7371411907294627,0.04006550248549966,1
FS_Method,0.06045229081209449,0.0038084796739409504,2
Scaler,0.04613914033153532,0.004947870521995419,3
Norm_Order,0.0049971466334984985,0.0005625960487677517,4
AugName,0.0,0.0,5
FeatureNum,0.0,0.0,5
ImblName,0.0,0.0,5
Prob_Threshold,0.0,0.0,5
Split_Ratio,0.0,0.0,5
