Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.059597550111600874,0.0,0.0,0.7485200417528072,0.005091914188533938,0.0,0.05066560134811164,0.0
Macro_F1,0.0,0.061637629482892344,0.0,0.0,0.7379063000347664,0.00562714249729231,0.0,0.04816519112312759,0.0
Macro_Precision,0.0,0.0658332689852349,0.0,0.0,0.754040557153258,0.0042139094448485695,0.0,0.050411612949547754,0.0
Macro_Recall,0.0,0.06262168979937936,0.0,0.0,0.6577111537831369,0.0049091406738256595,0.0,0.04150927597809141,0.0
Weighted_F1,0.0,0.05482792748927268,0.0,0.0,0.7583327232843728,0.005592287923019275,0.0,0.04745372035451938,0.0
Weighted_Precision,0.0,0.05819567900418678,0.0,0.0,0.7663363683684354,0.004548485073471242,0.0,0.03862944023581419,0.0
