Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.055214313929882256,0.0,0.0,0.7629946675989953,0.0063435946545314145,0.0,0.06282975917224533,0.0
Macro_F1,0.0,0.06582417848624024,0.0,0.0,0.7187847408549197,0.007509296686962716,0.0,0.0793441184720613,0.0
Macro_Precision,0.0,0.07138841930445008,0.0,0.0,0.7407539506610735,0.00715285748114221,0.0,0.06688174815065367,0.0
Macro_Recall,0.0,0.07516645277251721,0.0,0.0,0.6865041483673441,0.008787406314350486,0.0,0.08758168095908309,0.0
Weighted_F1,0.0,0.0565986760084444,0.0,0.0,0.7453626128244777,0.006546642452729032,0.0,0.07152938325451359,0.0
Weighted_Precision,0.0,0.0755549173155944,0.0,0.0,0.7137309240383669,0.007889486014362818,0.0,0.07358695416927044,0.0
