Precision,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.4,2026-05-29 07:23:05,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/4/biMaxInfgain/standard__noAug__noImbl/DTmodel,1,0.5862068965517241,0.5421052631578948,0.5862068965517241,0.4,0.4,40.0,16,24,24,52,first,0.15,0.5,1780010547561_543bc48217800105853747693,5012,4,biMaxInfgain,standard,noAug,noImbl,DTmodel
0.4,2026-05-29 07:23:21,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/4/biMaxInfgain/noAug__noImbl__standard/DTmodel,1,0.5862068965517241,0.5421052631578948,0.5862068965517241,0.4,0.4,40.0,16,24,24,52,last,0.15,0.5,1780010547561_543bc48217800106014556979,5012,4,biMaxInfgain,standard,noAug,noImbl,DTmodel
0.4166666666666667,2026-05-29 07:24:29,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/4/infgain/noAug__noImbl__standard/DTmodel,1,0.5862068965517241,0.5606060606060606,0.593521421107628,0.5,0.4545454545454545,40.0,20,20,28,48,last,0.15,0.5,1780010547561_543bc48217800106697356530,5012,4,infgain,standard,noAug,noImbl,DTmodel
0.4166666666666667,2026-05-29 07:24:12,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/4/infgain/standard__noAug__noImbl/DTmodel,1,0.5862068965517241,0.5606060606060606,0.593521421107628,0.5,0.4545454545454545,40.0,20,20,28,48,first,0.15,0.5,1780010547561_543bc48217800106521077440,5012,4,infgain,standard,noAug,noImbl,DTmodel
0.4210526315789473,2026-05-29 07:26:42,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/5/infgain/standard__noAug__noImbl/DTmodel,1,0.5909090909090909,0.5563177390588558,0.5933224410381771,0.4444444444444444,0.4324324324324324,54.0,24,30,33,67,first,0.2,0.5,1780010547561_543bc48217800108024914491,5012,5,infgain,standard,noAug,noImbl,DTmodel
