Metric,Mean,Std
Accuracy,0.6864406426906426,0.09947665831611964
Macro_Precision,0.7005202532708279,0.06838622205782245
Macro_Recall,0.7004531695156696,0.08482893327888065
Macro_F1,0.6666036055878959,0.1075774735595683
Weighted_Precision,0.7423780021621473,0.0682172109956793
Weighted_Recall,0.6864406426906426,0.09947665831611964
Weighted_F1,0.6802113086687683,0.11799071318098639
Micro_Precision,0.6864406426906426,0.09947665831611964
Micro_Recall,0.6864406426906426,0.09947665831611964
Micro_F1,0.6864406426906426,0.09947665831611964
Integrated_Score,0.690933636709621,0.09164630838893409
