Metric,Mean,Std
Accuracy,0.6395208957708958,0.0865958961548283
Macro_Precision,0.6190962577594441,0.08199337323221377
Macro_Recall,0.6220859449192783,0.08478662704494194
Macro_F1,0.6149380662980225,0.08602798178775155
Weighted_Precision,0.6556772854339552,0.07691341937676209
Weighted_Recall,0.6395208957708958,0.0865958961548283
Weighted_F1,0.6422844760524477,0.08456802663715515
Micro_Precision,0.6395208957708958,0.0865958961548283
Micro_Recall,0.6395208957708958,0.0865958961548283
Micro_F1,0.6395208957708958,0.0865958961548283
Integrated_Score,0.6340776884721965,0.08408020102881758
