Metric,Mean,Std
Accuracy,0.6950341325341326,0.06914717816549386
Macro_Precision,0.7098934609610243,0.026394610308566088
Macro_Recall,0.7073882359924027,0.049218572619862656
Macro_F1,0.6766945258140132,0.07252062921256865
Weighted_Precision,0.7517731548626038,0.03190685027737276
Weighted_Recall,0.6950341325341326,0.06914717816549386
Weighted_F1,0.691160329583808,0.08481282501096787
Micro_Precision,0.6950341325341326,0.06914717816549386
Micro_Recall,0.6950341325341326,0.06914717816549386
Micro_F1,0.6950341325341326,0.06914717816549386
Integrated_Score,0.7000973665049292,0.05670523676369034
