Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
2026-05-29 02:21:25,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,0,0.7272727272727273,0.7132978723404255,0.7322050290135397,0.8295454545454546,0.73,0.776595744680851,100.0,73,27,15,39,first,0.2,0.35,1779992484150_aebe794717799924855030780,23,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:25,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,1,0.7272727272727273,0.7132978723404255,0.7322050290135397,0.5909090909090909,0.7222222222222222,0.65,54.0,39,15,27,73,first,0.2,0.35,1779992484150_aebe794717799924855030780,23,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:25,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,0,0.7987012987012987,0.7780257590551913,0.7982613936024454,0.8415841584158416,0.85,0.845771144278607,100.0,85,15,16,38,first,0.2,0.35,1779992484150_aebe794717799924856587270,126,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:25,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,1,0.7987012987012987,0.7780257590551913,0.7982613936024454,0.7169811320754716,0.7037037037037037,0.7102803738317757,54.0,38,16,15,85,first,0.2,0.35,1779992484150_aebe794717799924856587270,126,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:25,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,0,0.7272727272727273,0.7095905172413793,0.7309952978056427,0.8152173913043478,0.75,0.78125,100.0,75,25,17,37,first,0.2,0.35,1779992484150_aebe794717799924859013041,126,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:25,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,1,0.7272727272727273,0.7095905172413793,0.7309952978056427,0.5967741935483871,0.6851851851851852,0.6379310344827587,54.0,37,17,25,75,first,0.2,0.35,1779992484150_aebe794717799924859013041,126,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,0,0.7207792207792207,0.7016445145302996,0.7242136552341554,0.8064516129032258,0.75,0.7772020725388601,100.0,75,25,18,36,first,0.2,0.35,1779992484150_aebe794717799924860513069,126,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,1,0.7207792207792207,0.7016445145302996,0.7242136552341554,0.5901639344262295,0.6666666666666666,0.6260869565217392,54.0,36,18,25,75,first,0.2,0.35,1779992484150_aebe794717799924860513069,126,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,0,0.6753246753246753,0.6403885671586027,0.6738690041510889,0.7450980392156863,0.76,0.7524752475247525,100.0,76,24,26,28,first,0.2,0.35,1779992484150_aebe794717799924861730179,126,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6753246753246753,0.6403885671586027,0.6738690041510889,0.5384615384615384,0.5185185185185185,0.5283018867924528,54.0,28,26,24,76,first,0.2,0.35,1779992484150_aebe794717799924861730179,126,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,0,0.7597402597402597,0.7466542172424525,0.7638530159538564,0.8539325842696629,0.76,0.8042328042328042,100.0,76,24,13,41,first,0.2,0.35,1779992484150_aebe794717799924862942416,126,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,1,0.7597402597402597,0.7466542172424525,0.7638530159538564,0.6307692307692307,0.7592592592592593,0.6890756302521008,54.0,41,13,24,76,first,0.2,0.35,1779992484150_aebe794717799924862942416,126,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,0,0.7597402597402597,0.7432755125028159,0.7626954707828778,0.8387096774193549,0.78,0.8082901554404145,100.0,78,22,15,39,first,0.2,0.35,1779992484150_aebe794717799924865088515,126,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,1,0.7597402597402597,0.7432755125028159,0.7626954707828778,0.639344262295082,0.7222222222222222,0.6782608695652174,54.0,39,15,22,78,first,0.2,0.35,1779992484150_aebe794717799924865088515,126,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,0,0.7532467532467533,0.7334183673469388,0.7551351709514975,0.8229166666666666,0.79,0.8061224489795918,100.0,79,21,17,37,first,0.2,0.35,1779992484150_aebe794717799924866614819,5012,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,1,0.7532467532467533,0.7334183673469388,0.7551351709514975,0.6379310344827587,0.6851851851851852,0.6607142857142857,54.0,37,17,21,79,first,0.2,0.35,1779992484150_aebe794717799924866614819,5012,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,0,0.7012987012987013,0.6925347222222222,0.7080402236652237,0.8375,0.67,0.7444444444444445,100.0,67,33,13,41,first,0.2,0.35,1779992484150_aebe794717799924869037723,5012,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:26,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,1,0.7012987012987013,0.6925347222222222,0.7080402236652237,0.5540540540540541,0.7592592592592593,0.640625,54.0,41,13,33,67,first,0.2,0.35,1779992484150_aebe794717799924869037723,5012,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,0,0.6948051948051948,0.671522577717268,0.697644538352503,0.7789473684210526,0.74,0.7589743589743589,100.0,74,26,21,33,first,0.2,0.35,1779992484150_aebe794717799924870538921,5012,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,1,0.6948051948051948,0.671522577717268,0.697644538352503,0.559322033898305,0.6111111111111112,0.584070796460177,54.0,33,21,26,74,first,0.2,0.35,1779992484150_aebe794717799924870538921,5012,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,0,0.6428571428571429,0.6209782073656419,0.6481790460848053,0.7472527472527473,0.68,0.7120418848167539,100.0,68,32,23,31,first,0.2,0.35,1779992484150_aebe794717799924871733174,5012,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6428571428571429,0.6209782073656419,0.6481790460848053,0.492063492063492,0.5740740740740741,0.5299145299145299,54.0,31,23,32,68,first,0.2,0.35,1779992484150_aebe794717799924871733174,5012,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,0,0.6688311688311688,0.6528925619834711,0.6751100139529892,0.7816091954022989,0.68,0.7272727272727273,100.0,68,32,19,35,first,0.2,0.35,1779992484150_aebe794717799924872997463,5012,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,1,0.6688311688311688,0.6528925619834711,0.6751100139529892,0.5223880597014925,0.6481481481481481,0.5785123966942148,54.0,35,19,32,68,first,0.2,0.35,1779992484150_aebe794717799924872997463,5012,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,0,0.7077922077922078,0.6954515491100857,0.7137634942512991,0.8235294117647058,0.7,0.7567567567567568,100.0,70,30,15,39,first,0.2,0.35,1779992484150_aebe794717799924876335186,5012,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,1,0.7077922077922078,0.6954515491100857,0.7137634942512991,0.5652173913043478,0.7222222222222222,0.6341463414634146,54.0,39,15,30,70,first,0.2,0.35,1779992484150_aebe794717799924876335186,5012,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,0,0.7337662337662337,0.7009708737864078,0.7305510023956625,0.780952380952381,0.82,0.8,100.0,82,18,23,31,first,0.2,0.5,1779992484150_aebe794717799924877855736,23,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:27,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,1,0.7337662337662337,0.7009708737864078,0.7305510023956625,0.6326530612244898,0.5740740740740741,0.6019417475728155,54.0,31,23,18,82,first,0.2,0.5,1779992484150_aebe794717799924877855736,23,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,0,0.7662337662337663,0.7386877828054299,0.7640300875594993,0.8076923076923077,0.84,0.8235294117647058,100.0,84,16,20,34,first,0.2,0.5,1779992484150_aebe794717799924880293152,23,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,1,0.7662337662337663,0.7386877828054299,0.7640300875594993,0.68,0.6296296296296297,0.6538461538461539,54.0,34,20,16,84,first,0.2,0.5,1779992484150_aebe794717799924880293152,23,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,0,0.7272727272727273,0.6979263964132263,0.7260499634869146,0.7843137254901961,0.8,0.7920792079207921,100.0,80,20,22,32,first,0.2,0.5,1779992484150_aebe794717799924881821206,23,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,1,0.7272727272727273,0.6979263964132263,0.7260499634869146,0.6153846153846154,0.5925925925925926,0.6037735849056604,54.0,32,22,20,80,first,0.2,0.5,1779992484150_aebe794717799924881821206,23,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,0,0.6818181818181818,0.639068254651552,0.6761719650225891,0.7383177570093458,0.79,0.7632850241545893,100.0,79,21,28,26,first,0.2,0.5,1779992484150_aebe794717799924883046660,23,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6818181818181818,0.639068254651552,0.6761719650225891,0.5531914893617021,0.4814814814814814,0.5148514851485149,54.0,26,28,21,79,first,0.2,0.5,1779992484150_aebe794717799924883046660,23,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,0,0.7402597402597403,0.7068341899866742,0.7364029459974635,0.7830188679245284,0.83,0.8058252427184466,100.0,83,17,23,31,first,0.2,0.5,1779992484150_aebe794717799924884243741,23,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,1,0.7402597402597403,0.7068341899866742,0.7364029459974635,0.6458333333333334,0.5740740740740741,0.6078431372549019,54.0,31,23,17,83,first,0.2,0.5,1779992484150_aebe794717799924884243741,23,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,0,0.7662337662337663,0.7386877828054299,0.7640300875594993,0.8076923076923077,0.84,0.8235294117647058,100.0,84,16,20,34,first,0.2,0.5,1779992484150_aebe794717799924886385191,23,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,1,0.7662337662337663,0.7386877828054299,0.7640300875594993,0.68,0.6296296296296297,0.6538461538461539,54.0,34,20,16,84,first,0.2,0.5,1779992484150_aebe794717799924886385191,23,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,0,0.7922077922077922,0.7550208789023662,0.7835308457698594,0.7982456140350878,0.91,0.8504672897196262,100.0,91,9,23,31,first,0.2,0.5,1779992484150_aebe794717799924887941498,126,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:28,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,1,0.7922077922077922,0.7550208789023662,0.7835308457698594,0.775,0.5740740740740741,0.6595744680851063,54.0,31,23,9,91,first,0.2,0.5,1779992484150_aebe794717799924887941498,126,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,0,0.7532467532467533,0.7214924804873406,0.7495827986975903,0.7924528301886793,0.84,0.8155339805825242,100.0,84,16,22,32,first,0.2,0.5,1779992484150_aebe794717799924890400719,126,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,1,0.7532467532467533,0.7214924804873406,0.7495827986975903,0.6666666666666666,0.5925925925925926,0.6274509803921569,54.0,32,22,16,84,first,0.2,0.5,1779992484150_aebe794717799924890400719,126,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,0,0.7532467532467533,0.7186538461538461,0.748121878121878,0.7870370370370371,0.85,0.8173076923076923,100.0,85,15,23,31,first,0.2,0.5,1779992484150_aebe794717799924891944762,126,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,1,0.7532467532467533,0.7186538461538461,0.748121878121878,0.6739130434782609,0.5740740740740741,0.62,54.0,31,23,15,85,first,0.2,0.5,1779992484150_aebe794717799924891944762,126,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,0,0.6753246753246753,0.6403885671586027,0.6738690041510889,0.7450980392156863,0.76,0.7524752475247525,100.0,76,24,26,28,first,0.2,0.5,1779992484150_aebe794717799924893220560,126,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6753246753246753,0.6403885671586027,0.6738690041510889,0.5384615384615384,0.5185185185185185,0.5283018867924528,54.0,28,26,24,76,first,0.2,0.5,1779992484150_aebe794717799924893220560,126,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,0,0.7662337662337663,0.7306122448979593,0.7598727802809436,0.7909090909090909,0.87,0.8285714285714286,100.0,87,13,23,31,first,0.2,0.5,1779992484150_aebe794717799924894405120,126,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,1,0.7662337662337663,0.7306122448979593,0.7598727802809436,0.7045454545454546,0.5740740740740741,0.6326530612244898,54.0,31,23,13,87,first,0.2,0.5,1779992484150_aebe794717799924894405120,126,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,0,0.7597402597402597,0.7246145667198298,0.7539924190641895,0.7889908256880734,0.86,0.8229665071770335,100.0,86,14,23,31,first,0.2,0.5,1779992484150_aebe794717799924896483281,126,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/GradientBoosting,1,0.7597402597402597,0.7246145667198298,0.7539924190641895,0.6888888888888889,0.5740740740740741,0.6262626262626263,54.0,31,23,14,86,first,0.2,0.5,1779992484150_aebe794717799924896483281,126,4,biMaxInfgain,minmax,noAug,noImbl,GradientBoosting
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,0,0.7727272727272727,0.7366492402403869,0.7657648454052421,0.7927927927927928,0.88,0.8341232227488151,100.0,88,12,23,31,first,0.2,0.5,1779992484150_aebe794717799924898048836,5012,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:29,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,1,0.7727272727272727,0.7366492402403869,0.7657648454052421,0.7209302325581395,0.5740740740740741,0.6391752577319587,54.0,31,23,12,88,first,0.2,0.5,1779992484150_aebe794717799924898048836,5012,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
2026-05-29 02:21:30,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,0,0.7142857142857143,0.6913265306122449,0.7164723032069972,0.7916666666666666,0.76,0.7755102040816326,100.0,76,24,20,34,first,0.2,0.5,1779992484150_aebe794717799924900481504,5012,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:30,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/random_forest,1,0.7142857142857143,0.6913265306122449,0.7164723032069972,0.5862068965517241,0.6296296296296297,0.6071428571428571,54.0,34,20,24,76,first,0.2,0.5,1779992484150_aebe794717799924900481504,5012,4,biMaxInfgain,minmax,noAug,noImbl,random_forest
2026-05-29 02:21:30,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,0,0.7012987012987013,0.6628593184846754,0.6968633878970829,0.7547169811320755,0.8,0.7766990291262136,100.0,80,20,26,28,first,0.2,0.5,1779992484150_aebe794717799924902009303,5012,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:30,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/XGBmodel,1,0.7012987012987013,0.6628593184846754,0.6968633878970829,0.5833333333333334,0.5185185185185185,0.5490196078431373,54.0,28,26,20,80,first,0.2,0.5,1779992484150_aebe794717799924902009303,5012,4,biMaxInfgain,minmax,noAug,noImbl,XGBmodel
2026-05-29 02:21:30,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,0,0.6428571428571429,0.6209782073656419,0.6481790460848053,0.7472527472527473,0.68,0.7120418848167539,100.0,68,32,23,31,first,0.2,0.5,1779992484150_aebe794717799924903210260,5012,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:30,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6428571428571429,0.6209782073656419,0.6481790460848053,0.492063492063492,0.5740740740740741,0.5299145299145299,54.0,31,23,32,68,first,0.2,0.5,1779992484150_aebe794717799924903210260,5012,4,biMaxInfgain,minmax,noAug,noImbl,DTmodel
2026-05-29 02:21:30,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/4/biMaxInfgain/minmax__noAug__noImbl/LogisticRegression,0,0.7662337662337663,0.7275943396226415,0.7582394021073267,0.7857142857142857,0.88,0.8301886792452831,100.0,88,12,24,30,first,0.2,0.5,1779992484150_aebe794717799924904473035,5012,4,biMaxInfgain,minmax,noAug,noImbl,LogisticRegression
