Integrated_Score,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1
0.32291045413415076,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3463203463203463,0.3399122807017543,0.4909876543209876,0.26219937813313027,0.3379471405787195,0.3463203463203463,0.18778467550597758,0.3463203463203463,0.3463203463203463,0.3463203463203463
0.3339005001873603,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.35,2026-01-30 17:25:31,1769764270122_202fd60e,1769764270122_202fd60e17697651314972035,0.35930735930735924,0.34354978354978355,0.5066666666666667,0.2741327300150829,0.3404981166020127,0.35930735930735924,0.19990793520205286,0.35930735930735924,0.35930735930735924,0.35930735930735924
0.33841149982452334,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,0.2,0.35,2026-01-30 17:53:45,1769764270122_202fd60e,1769764270122_202fd60e17697668257108508,0.3636363636363636,0.34436059436059435,0.51,0.28105375849631403,0.34106673717063324,0.3636363636363636,0.20837438294938762,0.3636363636363636,0.3636363636363636,0.3636363636363636
0.34272663777559975,log/pimaindians_diabetes/6/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,True,0.1,0.35,2026-01-30 17:53:50,1769764270122_202fd60e,1769764270122_202fd60e17697668309249185,0.35930735930735924,0.3638219388219388,0.4981481481481482,0.2871205323241564,0.367990566042514,0.3593073593073593,0.2195969926851505,0.35930735930735924,0.35930735930735924,0.35930735930735924
0.3523803914186521,log/pimaindians_diabetes/7/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,True,0.1,0.35,2026-01-30 18:58:22,1769764270122_202fd60e,1769764270122_202fd60e17697707027111663,0.3636363636363636,0.39307118807118807,0.504320987654321,0.2897005499946676,0.4050975431494912,0.3636363636363636,0.22147861051604364,0.3636363636363636,0.3636363636363636,0.3636363636363636
