Weighted_Recall,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.3463203463203463,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3463203463203463,0.3399122807017543,0.4909876543209876,0.26219937813313027,0.3379471405787195,0.18778467550597758,0.3463203463203463,0.3463203463203463,0.3463203463203463,0.32291045413415076
0.35497835497835495,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__SMOTE__Standard/GradientBoosting,False,0.1,0.35,2026-01-30 19:12:57,1769764270122_202fd60e,1769764270122_202fd60e17697715776671903,0.35497835497835495,0.5074087245139877,0.4948148148148148,0.28109934470058745,0.5549792786634891,0.21231094463512792,0.35497835497835495,0.35497835497835495,0.35497835497835495,0.3717231671909284
0.35497835497835495,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,False,0.1,0.35,2026-01-30 17:28:53,1769764270122_202fd60e,1769764270122_202fd60e17697653332493834,0.35497835497835495,0.5073992629976768,0.4948148148148148,0.28097117750649064,0.554972643314388,0.21215415856573283,0.35497835497835495,0.35497835497835495,0.35497835497835495,0.37167881451486334
0.35497835497835495,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.2,0.35,2026-01-30 19:02:48,1769764270122_202fd60e,1769764270122_202fd60e17697709688380727,0.35497835497835495,0.5489998185611903,0.4948148148148148,0.2812000713318891,0.6090388337961593,0.2124929656194949,0.35497835497835495,0.35497835497835495,0.35497835497835495,0.381330644251266
0.35497835497835495,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.5,2026-01-30 19:12:13,1769764270122_202fd60e,1769764270122_202fd60e17697715333367556,0.35497835497835495,0.42715389185977415,0.45222222222222225,0.32946656524267587,0.45805341420314677,0.29140510297714256,0.35497835497835495,0.35497835497835495,0.35497835497835495,0.368865045052829
