F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.0,2026-02-22 09:28:46,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/biMaxInfgain/gaussian_noise__ADASYN__standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,100.0,0,100,0,54,last,0.2,0.35,1771718062421_c4b64e6c17717237266978299,5012,5,biMaxInfgain,standard,gaussian_noise,ADASYN,GradientBoosting
0.0,2026-02-22 09:13:27,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/biMaxInfgain/minmax__gaussian_noise__RandomUnderSampler/sklearn_SVM,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,first,0.1,0.35,1771718062421_c4b64e6c17717228073124062,126,5,biMaxInfgain,minmax,gaussian_noise,RandomUnderSampler,sklearn_SVM
0.0,2026-02-22 19:41:03,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMaxInfgain/gaussian_noise__ADASYN__standard/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,last,0.1,0.35,1771718062421_c4b64e6c17717604635508778,126,7,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel
0.0,2026-02-22 21:16:43,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMeanInfgain/gaussian_noise__ADASYN__standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,last,0.1,0.35,1771718062421_c4b64e6c17717662033734734,5012,7,biMeanInfgain,standard,gaussian_noise,ADASYN,GradientBoosting
0.0,2026-02-22 19:47:35,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMaxInfgain/gaussian_noise__SMOTE__standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,last,0.1,0.35,1771718062421_c4b64e6c17717608556072088,5012,7,biMaxInfgain,standard,gaussian_noise,SMOTE,GradientBoosting
