Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.15,Split_Ratio:0.2,Split_Ratio:0.25,Split_Ratio:0.3
Accuracy,0.03845265949022246,0.03698871241269131,0.03943591208994204,0.04017364787787693,0.041727801630867783,0.041282672797933934,0.032499974322681195,0.03637507621290492,0.04017364787787693,0.03845265949022246,0.03473977162830979,0.027592912147983387,0.016632800996353232,0.025982981801192087,0.026478834317111653,0.020781904083965744,0.038408960260027,0.03853192191826033,0.03845265949022246,0.034023380607983,0.04232601921232197,0.0388888219592653,0.04100179046501174,0.03615335972100185,0.03042065063972156,0.03061690486260054
Macro_F1,0.03765104424372298,0.03695475485725027,0.03815758470553721,0.03759128256475344,0.04101438506649996,0.040689669334538665,0.03166179763069341,0.035767844098236634,0.03759128256475344,0.03765104424372298,0.03507783450544419,0.031050677486760485,0.018408579599114114,0.030034777824266088,0.028475618683520512,0.024092401739801855,0.03758822189963745,0.03774861092707694,0.03765104424372298,0.0316762343929883,0.04275112634974414,0.042820247526423,0.03980545288621339,0.03323011027304786,0.029652114724268885,0.02865053690992406
Macro_Precision,0.04553951327495277,0.04336466838009853,0.047295203613316544,0.04695720704042315,0.05032817307643258,0.04844072288310769,0.03902959151374052,0.04254392378823346,0.04695720704042315,0.04553951327495277,0.03599162318019612,0.03267480189957321,0.02583985882120975,0.029884721082378145,0.030830066721690603,0.03061248426611601,0.045475617521644245,0.04564548489731152,0.04553951327495277,0.04228026756912867,0.04815590634024324,0.04706555636342663,0.04369583721519968,0.03857016255458334,0.039136603590184255,0.039872874899444015
Macro_Recall,0.035351757147452194,0.03506777189836859,0.035533920128445,0.03420751841188008,0.038777691967450366,0.038440127819115606,0.0297950282408021,0.033362522327068087,0.03420751841188008,0.035351757147452194,0.03458402733561441,0.030618580780824765,0.01728407032868331,0.030783724627397466,0.028401781303716123,0.022957871684793924,0.035298309040602625,0.03543785040398986,0.035351757147452194,0.028943968689695745,0.040517482362692286,0.04183545545367811,0.03745271839963191,0.03064254979802645,0.027849984110195673,0.026930565957015214
Weighted_F1,0.03577268741325605,0.03472718658370718,0.03647329558522708,0.03673399968613982,0.038780515568942846,0.03862980235483035,0.02999615045153967,0.03395776691336921,0.03673399968613982,0.03577268741325605,0.032831172933725325,0.027498710310870693,0.01602732497148458,0.026389351093704206,0.025757716620348627,0.02091050162848764,0.03572185233468299,0.03585657027811619,0.03577268741325605,0.030722378105708548,0.04022286970735465,0.038737481154820314,0.03833200455916907,0.03296670279929509,0.027846238681939098,0.027498179593730913
Weighted_Precision,0.03652336669310234,0.03495503576437814,0.03778294126887873,0.03722587552633044,0.04033649752070928,0.039270636617854536,0.03079711237980814,0.034154268498926436,0.03722587552633044,0.03652336669310234,0.03154473126049644,0.027500763571970205,0.018755722465442957,0.02662805107782828,0.026169909204114314,0.023642879533690358,0.03646729246457615,0.03661316716216131,0.03652336669310234,0.03242785747663814,0.040161041439201885,0.04025418009994954,0.036558805013206824,0.03155460640414221,0.029823406731379128,0.030105552726808663
