,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.043614518272364663,0.044853157929838704,0.043942753962076635,0.04485873404568894,0.04485873404568894,0.03714770715568389,0.0449106934978602,0.04485873404568894,0.041095999858640056
Macro_Precision,0.049303331042040446,0.05093745503468149,0.049930411657631235,0.05071492634761467,0.05071492634761467,0.04225432388249755,0.050773486669142005,0.05071492634761467,0.046492443090680416
Macro_Recall,0.043205519399750016,0.04463988486626808,0.04418860506605545,0.044685566474666025,0.044685566474666025,0.03781541150108402,0.04473690887701062,0.044685566474666025,0.04063924036336533
Macro_F1,0.04504629588367674,0.04655335598556936,0.04589314825484748,0.04663017493230661,0.04663017493230661,0.03932154082810811,0.04668379003509113,0.04663017493230661,0.04223597169281336
Weighted_F1,0.042006370622786934,0.043316166381044886,0.04257010825195258,0.04338920148641439,0.04338920148641439,0.03633077284344651,0.04343929570353268,0.04338920148641439,0.03943220350021384
Weighted_Precision,0.04202926500585209,0.043435602861527,0.04271645121282995,0.0432735314190646,0.0432735314190646,0.03625913339138732,0.04332341245401418,0.0432735314190646,0.039511463404626426
