Accuracy,Timestamp,RunID,LogDir,Class,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.8701298701298701,2026-01-30 19:09:03,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/MinMax__mixup__ADASYN/sklearn_SVM,1,0.8617097701149425,0.8719025227645919,0.7741935483870968,0.8888888888888888,0.8275862068965517,27.0,24,3,7,43,True,0.1,0.5,1769764270122_202fd60e17697713438510995
0.8701298701298701,2026-01-31 10:32:17,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/infgain/MinMax__mixup__RandomUnderSampler/random_forest,0,0.8634751773049645,0.8724785852445426,0.9545454545454546,0.84,0.8936170212765957,50.0,42,8,2,25,True,0.1,0.5,1769799643988_de27996617698267374239286
0.8701298701298701,2026-01-31 10:32:17,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/infgain/MinMax__mixup__RandomUnderSampler/random_forest,1,0.8634751773049645,0.8724785852445426,0.7575757575757576,0.925925925925926,0.8333333333333334,27.0,25,2,8,42,True,0.1,0.5,1769799643988_de27996617698267374239286
0.8701298701298701,2026-01-30 19:09:03,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/MinMax__mixup__ADASYN/sklearn_SVM,0,0.8617097701149425,0.8719025227645919,0.9347826086956522,0.86,0.8958333333333334,50.0,43,7,3,24,True,0.1,0.5,1769764270122_202fd60e17697713438510995
0.8571428571428571,2026-01-30 21:08:36,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/MinMax__noAUG__SMOTE/XGBmodel,1,0.850696280627534,0.8599632343683111,0.7352941176470589,0.925925925925926,0.819672131147541,27.0,25,2,9,41,True,0.1,0.5,1769764270122_202fd60e17697785165798990
