Integrated_Score,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1
0.8646285315991197,2026-05-29 07:23:16,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/4/biMaxInfgain/noAug__noImbl__standard/XGBmodel,last,1780010547561_543bc48217800105969030814,0.1,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.8701298701298701,0.8623076923076922,0.8488888888888889,0.8548265460030167,0.868971028971029,0.8701298701298701,0.868905604199722,0.8701298701298701,0.8701298701298701,0.8701298701298701
0.8646285315991197,2026-05-29 07:23:00,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/4/biMaxInfgain/standard__noAug__noImbl/XGBmodel,first,1780010547561_543bc48217800105808797182,0.1,0.5,126,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel,0.8701298701298701,0.8623076923076922,0.8488888888888889,0.8548265460030167,0.868971028971029,0.8701298701298701,0.868905604199722,0.8701298701298701,0.8701298701298701,0.8701298701298701
0.8546446727820987,2026-05-29 07:28:56,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/6/infgain/noAug__noImbl__minmax/LogisticRegression,last,1780010547561_543bc48217800109362730532,0.1,0.5,126,6,infgain,minmax,noAug,noImbl,LogisticRegression,0.8571428571428571,0.8407801418439717,0.855925925925926,0.8468077410019894,0.862917933130699,0.8571428571428571,0.8586931245639872,0.8571428571428571,0.8571428571428571,0.8571428571428571
0.8546446727820987,2026-05-29 07:28:34,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/6/infgain/minmax__noAug__noImbl/LogisticRegression,first,1780010547561_543bc48217800109144331769,0.1,0.5,126,6,infgain,minmax,noAug,noImbl,LogisticRegression,0.8571428571428571,0.8407801418439717,0.855925925925926,0.8468077410019894,0.862917933130699,0.8571428571428571,0.8586931245639872,0.8571428571428571,0.8571428571428571,0.8571428571428571
0.851606617748528,2026-05-29 07:22:44,20260529-072215,log/pimaindians_diabetes_v6/20260529-072215/4/biMaxInfgain/noAug__noImbl__minmax/sklearn_SVM,last,1780010547561_543bc48217800105647149756,0.1,0.5,126,4,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM,0.8571428571428571,0.8450226244343891,0.8388888888888889,0.8417709695497853,0.8561732385261795,0.8571428571428571,0.8565023618264791,0.8571428571428571,0.8571428571428571,0.8571428571428571
