,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.09678434239490116,0.09704773092568274,0.09616572328122941,0.0579808071894495,0.09244243539082901,0.09632374513919262,0.09593544890664751,0.08856894490209202,0.09486183144012049,0.09632374513919262
Macro_Precision,0.06555813289656721,0.06570359510674094,0.0664914861901714,0.04261456074433209,0.06600050896344076,0.06655343984767506,0.06627095216649621,0.06646701720336422,0.0637140461281847,0.06655343984767506
Macro_Recall,0.08185833643290033,0.08206809389060246,0.0818861434175572,0.04620769856644593,0.08160387162542054,0.081961394681402,0.08172559729024713,0.08188323638362768,0.07946046791437886,0.081961394681402
Macro_F1,0.10426208549708442,0.10471349780515693,0.10354177002101171,0.057658149629196166,0.10124122784298842,0.1036238892571827,0.10322805421973312,0.09901481935229763,0.10198207003904386,0.1036238892571827
Weighted_F1,0.11525742570132455,0.1159204408923388,0.11424859172588715,0.0661761281320916,0.10918810636737901,0.11435637734716114,0.1138571558718915,0.10375020141056208,0.11311633410931655,0.11435637734716114
Weighted_Precision,0.06665735143994508,0.06695198435156446,0.0676056024011586,0.04697273127537944,0.0669159638947772,0.06773665120764948,0.06748125169112279,0.06619549516820897,0.06477334067893445,0.06773665120764948
