,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.6812337662337663,0.6813649891774893,0.6809107559107559,0.6809107559107558,0.6809107559107559,0.6809107559107559,0.6809107559107559,0.6809107559107559,0.6809107559107559,0.6809107559107559
Macro_Precision,0.700082658830842,0.7005698412749884,0.698883440506789,0.6988834405067891,0.698883440506789,0.698883440506789,0.698883440506789,0.698883440506789,0.698883440506789,0.698883440506789
Macro_Recall,0.7019623456790124,0.7022211130401235,0.7013253798670465,0.7013253798670465,0.7013253798670466,0.7013253798670465,0.7013253798670465,0.7013253798670465,0.7013253798670465,0.7013253798670465
Macro_F1,0.6643725253739361,0.66444012049363,0.6642061373869973,0.6642061373869973,0.6642061373869973,0.6642061373869973,0.6642061373869972,0.6642061373869972,0.6642061373869972,0.6642061373869973
Weighted_F1,0.6758608300063964,0.6758583860027123,0.6758668460154652,0.6758668460154652,0.6758668460154651,0.6758668460154651,0.6758668460154651,0.6758668460154651,0.6758668460154651,0.6758668460154651
Weighted_Precision,0.7449735498592398,0.7455082541150235,0.7436573547680797,0.7436573547680796,0.7436573547680797,0.7436573547680796,0.7436573547680796,0.7436573547680796,0.7436573547680796,0.7436573547680796
