Metric,Mean,Std
Accuracy,0.6872683306277056,0.0918594141911689
Macro_Precision,0.6957384960655237,0.06701226975685237
Macro_Recall,0.6950810828189301,0.08086338954000286
Macro_F1,0.6661527748500684,0.09902150538730374
Weighted_Precision,0.73591522721298,0.0679146053673739
Weighted_Recall,0.6872683306277056,0.0918594141911689
Weighted_F1,0.6821537912603868,0.10824557585524994
Micro_Precision,0.6872683306277056,0.0918594141911689
Micro_Recall,0.6872683306277056,0.0918594141911689
Micro_F1,0.6872683306277055,0.0918594141911689
Integrated_Score,0.6898267977773938,0.08509638344253985
