Accuracy,Timestamp,RunID,LogDir,Class,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.3376623376623376,2026-02-20 16:56:35,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/infgain/standard__gaussian_noise__ADASYN/random_forest,0,0.2663926770035494,0.1980925855388773,0.3333333333333333,0.02,0.0377358490566037,50.0,1,49,2,25,first,0.1,0.35,1771575212296_720c096117715777957937043,42,7,infgain,standard,gaussian_noise,ADASYN,random_forest
0.3376623376623376,2026-02-20 16:56:35,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/infgain/standard__gaussian_noise__ADASYN/random_forest,1,0.2663926770035494,0.1980925855388773,0.3378378378378378,0.925925925925926,0.495049504950495,27.0,25,2,49,1,first,0.1,0.35,1771575212296_720c096117715777957937043,42,7,infgain,standard,gaussian_noise,ADASYN,random_forest
0.3506493506493506,2026-02-20 16:26:20,20260220-161321,log/pimaindians_diabetes/20260220-161321/5/biMeanInfgain/gaussian_noise__ADASYN__standard/random_forest,1,0.3496621621621621,0.3420937170937171,0.2830188679245283,0.5555555555555556,0.375,27.0,15,12,38,12,last,0.1,0.5,1771575212296_720c096117715759803147665,42,5,biMeanInfgain,standard,gaussian_noise,ADASYN,random_forest
0.3506493506493506,2026-02-20 16:26:20,20260220-161321,log/pimaindians_diabetes/20260220-161321/5/biMeanInfgain/gaussian_noise__ADASYN__standard/random_forest,0,0.3496621621621621,0.3420937170937171,0.5,0.24,0.3243243243243243,50.0,12,38,12,15,last,0.1,0.5,1771575212296_720c096117715759803147665,42,5,biMeanInfgain,standard,gaussian_noise,ADASYN,random_forest
0.3506493506493506,2026-02-20 16:49:07,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/biMaxInfgain/gaussian_noise__ADASYN__minmax/random_forest,1,0.287037037037037,0.2234247234247234,0.3424657534246575,0.925925925925926,0.5,27.0,25,2,48,2,last,0.1,0.35,1771575212296_720c096117715773475795734,42,7,biMaxInfgain,minmax,gaussian_noise,ADASYN,random_forest
