FeatureNum,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FS_Method,Scaler,AugName,ImblName,Model
4,2026-02-20 16:13:33,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/biMaxInfgain/minmax__gaussian_noise__ADASYN/random_forest,0,0.4935064935064935,0.4879795396419437,0.4720895472813631,0.7894736842105263,0.3,0.4347826086956521,50.0,15,35,4,23,first,0.1,0.35,1771575212296_720c096117715752134796516,42,biMaxInfgain,minmax,gaussian_noise,ADASYN,random_forest
4,2026-02-20 16:19:15,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/infgain/minmax__gaussian_noise__ADASYN/random_forest,0,0.487012987012987,0.4864716559030855,0.4914519021141789,0.6779661016949152,0.4,0.5031446540880503,100.0,40,60,19,35,first,0.2,0.35,1771575212296_720c096117715755558678727,42,infgain,minmax,gaussian_noise,ADASYN,random_forest
4,2026-02-20 16:19:14,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/infgain/minmax__gaussian_noise__ADASYN/random_forest,1,0.5844155844155844,0.5631205673758866,0.5919314727825367,0.4242424242424242,0.5185185185185185,0.4666666666666667,27.0,14,13,19,31,first,0.1,0.5,1771575212296_720c096117715755548436203,42,infgain,minmax,gaussian_noise,ADASYN,random_forest
4,2026-02-20 16:19:14,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/infgain/minmax__gaussian_noise__ADASYN/random_forest,0,0.5844155844155844,0.5631205673758866,0.5919314727825367,0.7045454545454546,0.62,0.6595744680851063,50.0,31,19,13,14,first,0.1,0.5,1771575212296_720c096117715755548436203,42,infgain,minmax,gaussian_noise,ADASYN,random_forest
4,2026-02-20 16:19:13,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/infgain/minmax__gaussian_noise__ADASYN/random_forest,1,0.5714285714285714,0.5688104530799254,0.5587743327434486,0.4464285714285714,0.925925925925926,0.6024096385542169,27.0,25,2,31,19,first,0.1,0.35,1771575212296_720c096117715755537835614,42,infgain,minmax,gaussian_noise,ADASYN,random_forest
