Recall,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
1.0,2026-02-20 16:40:07,20260220-161321,log/pimaindians_diabetes/20260220-161321/6/infgain/gaussian_noise__RandomUnderSampler__minmax/random_forest,1,0.4675324675324675,0.4367528991971454,0.3974234507686783,0.3970588235294117,0.5684210526315789,27.0,27,0,41,9,last,0.1,0.35,1771575212296_720c096117715768074726616,42,6,infgain,minmax,gaussian_noise,RandomUnderSampler,random_forest
1.0,2026-02-20 16:56:40,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/infgain/gaussian_noise__ADASYN__standard/random_forest,1,0.4155844155844156,0.3636363636363636,0.3093270365997639,0.375,0.5454545454545454,27.0,27,0,45,5,last,0.1,0.35,1771575212296_720c096117715778003345320,42,7,infgain,standard,gaussian_noise,ADASYN,random_forest
1.0,2026-02-20 16:50:13,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/biMaxInfgain/minmax__noAug__RandomUnderSampler/random_forest,1,0.6623376623376623,0.6618243243243244,0.657888732888733,0.5094339622641509,0.675,27.0,27,0,26,24,first,0.1,0.35,1771575212296_720c096117715774134500926,42,7,biMaxInfgain,minmax,noAug,RandomUnderSampler,random_forest
1.0,2026-02-20 16:22:18,20260220-161321,log/pimaindians_diabetes/20260220-161321/5/biMaxInfgain/minmax__gaussian_noise__SMOTE/random_forest,1,0.4675324675324675,0.4367528991971454,0.3974234507686783,0.3970588235294117,0.5684210526315789,27.0,27,0,41,9,first,0.1,0.35,1771575212296_720c096117715757383864990,42,5,biMaxInfgain,minmax,gaussian_noise,SMOTE,random_forest
1.0,2026-02-20 16:39:37,20260220-161321,log/pimaindians_diabetes/20260220-161321/6/biMeanInfgain/standard__noAug__RandomUnderSampler/random_forest,1,0.7532467532467533,0.7525790630813461,0.7564182815324366,0.5869565217391305,0.7397260273972602,27.0,27,0,19,31,first,0.1,0.35,1771575212296_720c096117715767771952302,42,6,biMeanInfgain,standard,noAug,RandomUnderSampler,random_forest
