Precision,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.25,2026-02-20 16:23:49,20260220-161321,log/pimaindians_diabetes/20260220-161321/5/biMaxInfgain/standard__gaussian_noise__TomekLinks/random_forest,1,0.5974025974025974,0.426890756302521,0.5202662883335152,0.074074074074074,0.1142857142857142,27.0,2,25,6,44,first,0.1,0.5,1771575212296_720c096117715758298436388,42,5,biMaxInfgain,standard,gaussian_noise,TomekLinks,random_forest
0.2830188679245283,2026-02-20 16:26:20,20260220-161321,log/pimaindians_diabetes/20260220-161321/5/biMeanInfgain/gaussian_noise__ADASYN__standard/random_forest,1,0.3506493506493506,0.3496621621621621,0.3420937170937171,0.5555555555555556,0.375,27.0,15,12,38,12,last,0.1,0.5,1771575212296_720c096117715759803147665,42,5,biMeanInfgain,standard,gaussian_noise,ADASYN,random_forest
0.32,2026-02-20 16:40:22,20260220-161321,log/pimaindians_diabetes/20260220-161321/6/infgain/minmax__gaussian_noise__TomekLinks/random_forest,1,0.5909090909090909,0.4637112376319717,0.5417259209752715,0.1481481481481481,0.2025316455696202,54.0,8,46,17,83,first,0.2,0.5,1771575212296_720c096117715768221269710,42,6,infgain,minmax,gaussian_noise,TomekLinks,random_forest
0.3230769230769231,2026-02-20 16:17:54,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/biMeanInfgain/standard__gaussian_noise__ADASYN/random_forest,1,0.5,0.4727668845315904,0.5085589791472144,0.3888888888888889,0.3529411764705882,54.0,21,33,44,56,first,0.2,0.5,1771575212296_720c096117715754745918893,42,4,biMeanInfgain,standard,gaussian_noise,ADASYN,random_forest
0.3278688524590163,2026-02-20 16:17:02,20260220-161321,log/pimaindians_diabetes/20260220-161321/4/biMeanInfgain/gaussian_noise__noImbl__minmax/random_forest,1,0.3766233766233766,0.3636363636363636,0.3364817001180637,0.7407407407407407,0.4545454545454545,27.0,20,7,41,9,last,0.1,0.35,1771575212296_720c096117715754220698504,42,4,biMeanInfgain,minmax,gaussian_noise,noImbl,random_forest
