Metric,Mean,Std
Accuracy,0.728125,0.03786310143152002
Macro_Precision,0.7198264774277064,0.042202294448147507
Macro_Recall,0.7299624881291548,0.049725698262710186
Macro_F1,0.7121989076409838,0.04199483991420135
Weighted_Precision,0.7571392701090747,0.04639200929054094
Weighted_Recall,0.728125,0.03786310143152002
Weighted_F1,0.7306777043590963,0.038128684029630766
Micro_Precision,0.728125,0.03786310143152002
Micro_Recall,0.728125,0.03786310143152002
Micro_F1,0.728125,0.03786310143152001
Integrated_Score,0.7283743153666054,0.03918216996432462
