Metric,Mean,Std
Accuracy,0.6923909423909423,0.10235133284140562
Macro_Precision,0.7098833362973214,0.061190939224270394
Macro_Recall,0.7067467948717949,0.08057281827935514
Macro_F1,0.6710449100001202,0.11162191534905182
Weighted_Precision,0.7508460443115461,0.06203354874858074
Weighted_Recall,0.6923909423909423,0.10235133284140562
Weighted_F1,0.6836441540195994,0.12609387367823072
Micro_Precision,0.6923909423909423,0.10235133284140562
Micro_Recall,0.6923909423909423,0.10235133284140562
Micro_F1,0.6923909423909423,0.1023513328414056
Integrated_Score,0.6969073541074009,0.09262013499222371
