,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.726253710519605,0.7256403788630351,0.7266625982906514,0.7266625982906515,0.7266625982906515,0.7266625982906514,0.7266625982906514,0.7266625982906515,0.7266625982906515
Macro_Precision,0.7015294217423765,0.7008625550090027,0.7019739995646256,0.7019739995646256,0.7019739995646256,0.7019739995646256,0.7019739995646257,0.7019739995646256,0.7019739995646257
Macro_Recall,0.6886454523273818,0.6882435184309662,0.6889134082583257,0.6889134082583257,0.6889134082583257,0.6889134082583258,0.6889134082583257,0.6889134082583257,0.6889134082583256
Macro_F1,0.6915872268474759,0.6910804028281378,0.6919251095270346,0.6919251095270346,0.6919251095270346,0.6919251095270346,0.6919251095270345,0.6919251095270346,0.6919251095270347
Weighted_F1,0.7224015723435846,0.7218688736822161,0.7227567047844969,0.7227567047844969,0.7227567047844969,0.7227567047844969,0.7227567047844969,0.7227567047844969,0.7227567047844969
Weighted_Precision,0.724386490739328,0.7238920440405759,0.7247161218718297,0.7247161218718295,0.7247161218718295,0.7247161218718295,0.7247161218718294,0.7247161218718295,0.7247161218718294
