Accuracy,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.3376623376623376,2026-02-20 16:56:35,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/infgain/standard__gaussian_noise__ADASYN/random_forest,first,1771575212296_720c096117715777957937043,0.1,0.35,42,7,infgain,standard,gaussian_noise,ADASYN,random_forest,0.33558558558558554,0.47296296296296303,0.26639267700354935,0.33491283491283486,0.3376623376623377,0.19809258553887726,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.31908386279243733
0.3506493506493506,2026-02-20 16:29:11,20260220-161321,log/pimaindians_diabetes/20260220-161321/5/infgain/gaussian_noise__ADASYN__standard/random_forest,last,1771575212296_720c096117715761516961069,0.1,0.35,42,5,infgain,standard,gaussian_noise,ADASYN,random_forest,0.41901408450704225,0.47444444444444445,0.298469387755102,0.44320468264130236,0.35064935064935066,0.2413199045852107,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35489445527006597
0.3506493506493506,2026-02-20 16:26:20,20260220-161321,log/pimaindians_diabetes/20260220-161321/5/biMeanInfgain/gaussian_noise__ADASYN__standard/random_forest,last,1771575212296_720c096117715759803147665,0.1,0.5,42,5,biMeanInfgain,standard,gaussian_noise,ADASYN,random_forest,0.3915094339622641,0.3977777777777778,0.34966216216216217,0.42391570693457487,0.35064935064935066,0.34209371709371705,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.36534341401558373
0.3506493506493506,2026-02-20 16:50:36,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/biMaxInfgain/gaussian_noise__ADASYN__standard/random_forest,last,1771575212296_720c096117715774367152158,0.1,0.35,42,7,biMaxInfgain,standard,gaussian_noise,ADASYN,random_forest,0.42333333333333334,0.4914814814814814,0.2741327300150829,0.4462337662337662,0.3506493506493506,0.2037374390315566,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.3480451237215942
0.3506493506493506,2026-02-20 16:49:07,20260220-161321,log/pimaindians_diabetes/20260220-161321/7/biMaxInfgain/gaussian_noise__ADASYN__minmax/random_forest,last,1771575212296_720c096117715773475795734,0.1,0.35,42,7,biMaxInfgain,minmax,gaussian_noise,ADASYN,random_forest,0.4212328767123288,0.48296296296296304,0.287037037037037,0.44476071873332146,0.3506493506493507,0.22342472342472336,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35172466016986553
