,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.7705221861471861,0.7713406385281386,0.7699765512265513,0.7699765512265513,0.7699765512265513,0.7699765512265513,0.7699765512265513,0.7699765512265513,0.7699765512265513
Macro_Precision,0.7538997239205658,0.7550247138168462,0.7531497306563789,0.7531497306563788,0.7531497306563788,0.7531497306563789,0.7531497306563788,0.7531497306563788,0.7531497306563789
Macro_Recall,0.7373981481481482,0.7381925154320986,0.7368685699588478,0.7368685699588478,0.7368685699588478,0.7368685699588476,0.7368685699588478,0.7368685699588478,0.7368685699588478
Macro_F1,0.7416202317638524,0.7424627262514694,0.7410585687721074,0.7410585687721075,0.7410585687721075,0.7410585687721075,0.7410585687721075,0.7410585687721075,0.7410585687721076
Weighted_F1,0.7671196816810741,0.767903934613826,0.7665968463925731,0.7665968463925731,0.7665968463925731,0.7665968463925731,0.766596846392573,0.7665968463925731,0.766596846392573
Weighted_Precision,0.7703478038356659,0.771292761182861,0.7697178322708693,0.7697178322708693,0.7697178322708693,0.7697178322708694,0.7697178322708693,0.7697178322708693,0.7697178322708693
