Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.0497110389402928,0.05067697645858356,0.04895880938917849,0.04884768151408308,0.050553558982789445,0.04398542932984098,0.05271123574396172,0.051982172591960585,0.04884768151408308,0.0497110389402928,0.03403042794062387,0.02555915239158975,0.028784222534353334,0.03497096135503375,0.029980668849397308,0.02431938118061268,0.04968100968212202,0.04985623042167707,0.0497110389402928,0.050583037016844905,0.04890428481761862,0.05632685522384023,0.03720582927619496
Macro_F1,0.05334970509915117,0.05476055717007783,0.05222312004428307,0.051780488196893716,0.05444340589569716,0.04673577139259608,0.05871539567185117,0.05389470626342107,0.051780488196893716,0.05334970509915117,0.03740476534029765,0.029038711658301967,0.03889134727952581,0.03808610509422315,0.035321400632409974,0.03444276613218847,0.053298961986316416,0.05352371828124567,0.05334970509915117,0.05531384411448437,0.05130925858039158,0.060371900419533865,0.03620989128098625
Macro_Precision,0.056519559264791706,0.05716720678957766,0.05612744781227131,0.05582147491018644,0.05825234948772324,0.04975794973711161,0.05989300396680229,0.05855103502865006,0.05582147491018644,0.056519559264791706,0.03688074514057999,0.028456801213221423,0.029663376174493862,0.04107794769564674,0.03348546338619115,0.024320174822943682,0.05651154998014829,0.05665875353695717,0.056519559264791706,0.05713868070366165,0.056008970430118175,0.06262302269000976,0.045902279086075026
Macro_Recall,0.052897211709740405,0.0539919668010605,0.05188591330575838,0.05222503270623061,0.053495353236868506,0.04626243579807667,0.058897424676689486,0.05276262892037209,0.05222503270623061,0.052897211709740405,0.038299664104515414,0.03055280711764326,0.04518130205143371,0.03747120006677464,0.03703120389641955,0.03749057774941498,0.0528578987032019,0.0530586677652985,0.052897211709740405,0.05634937213563498,0.04920916639365357,0.05974578565871298,0.03341980387885066
Weighted_F1,0.048959613838079834,0.05015885435235595,0.04800408568335766,0.04772370894483361,0.0498595163848976,0.04310061252483622,0.0529915952288802,0.050299633416512605,0.04772370894483361,0.048959613838079834,0.03390237689234713,0.02577004665432513,0.032355610121181495,0.034704357746207476,0.031021592187644446,0.02833148913966923,0.04891771404019292,0.049114761682867804,0.048959613838079834,0.050258318534650896,0.047662160970655516,0.05559743145154391,0.034598452255632205
Weighted_Precision,0.049196411398036495,0.05018112117213588,0.048368286829937615,0.04869283275058848,0.05007763704211036,0.04316621841479722,0.05336742664050825,0.05028492048969357,0.04869283275058848,0.049196411398036495,0.03415452350545373,0.02541945487092678,0.03178054726699288,0.03512291157764229,0.030788988963422897,0.02484483032391095,0.04916897936630232,0.049337857057417486,0.049196411398036495,0.050853938151839764,0.047569844751022536,0.05543685841223952,0.03626512879541967
