Metric,Mean,Std
Accuracy,0.6699404761904763,0.051737769440486414
Macro_Precision,0.6707049246764077,0.04297553079643637
Macro_Recall,0.676951774691358,0.044784041212397256
Macro_F1,0.6550743348165844,0.04876121307479731
Weighted_Precision,0.7123286934181686,0.04299162042114905
Weighted_Recall,0.6699404761904763,0.051737769440486414
Weighted_F1,0.6728112587398487,0.052452497056017885
Micro_Precision,0.6699404761904763,0.051737769440486414
Micro_Recall,0.6699404761904763,0.051737769440486414
Micro_F1,0.669940476190476,0.05173776944048641
Integrated_Score,0.6731575687882487,0.04583574009387268
