Macro_F1,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.4191810344827585,4,infgain,minmax,noAug,RandomUnderSampler,sklearn_SVM,last,0.35,0.1,23,2026-02-22 08:55:24,20260222-075415,log/pimaindians_diabetes/4/infgain/noAug__RandomUnderSampler__minmax/sklearn_SVM,1771718062421_c4b64e6c17717217243014277,0.4545454545454545,0.6956521739130435,0.58,0.7865612648221343,0.4545454545454545,0.3763714733542319,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.507372401867248
0.4761904761904761,6,biMeanInfgain,minmax,noAug,RandomUnderSampler,LogisticRegression,last,0.35,0.1,23,2026-02-22 14:37:50,20260222-075415,log/pimaindians_diabetes/6/biMeanInfgain/noAug__RandomUnderSampler__minmax/LogisticRegression,1771718062421_c4b64e6c17717422705626036,0.4935064935064935,0.6646634615384617,0.6014814814814814,0.7418518981018982,0.4935064935064935,0.447742733457019,0.4935064935064935,0.4935064935064935,0.4935064935064935,0.5367922629619057
0.4761904761904761,6,biMaxInfgain,minmax,noAug,RandomUnderSampler,LogisticRegression,last,0.35,0.1,23,2026-02-22 13:29:41,20260222-075415,log/pimaindians_diabetes/6/biMaxInfgain/noAug__RandomUnderSampler__minmax/LogisticRegression,1771718062421_c4b64e6c17717381813612788,0.4935064935064935,0.6646634615384617,0.6014814814814814,0.7418518981018982,0.4935064935064935,0.447742733457019,0.4935064935064935,0.4935064935064935,0.4935064935064935,0.5367922629619057
0.4767676767676767,7,infgain,minmax,noAug,ADASYN,DTmodel,first,0.5,0.1,23,2026-02-23 00:45:37,20260222-075415,log/pimaindians_diabetes/7/infgain/minmax__noAug__ADASYN/DTmodel,1771718062421_c4b64e6c17717787370464598,0.5194805194805194,0.4770408163265306,0.4766666666666667,0.5235223959713756,0.5194805194805194,0.5214220123311033,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.505243649053482
0.4767676767676767,7,infgain,minmax,noAug,ADASYN,DTmodel,first,0.35,0.1,23,2026-02-23 00:45:04,20260222-075415,log/pimaindians_diabetes/7/infgain/minmax__noAug__ADASYN/DTmodel,1771718062421_c4b64e6c17717787044008403,0.5194805194805194,0.4770408163265306,0.4766666666666667,0.5235223959713756,0.5194805194805194,0.5214220123311033,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.505243649053482
