Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Random_State:23.0,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.5877362221112221,0.6754443473193473,0.6699404761904763,0.6401007846320346,0.6415922619047619,0.6531272546897547,0.6375766594516594,0.6533309283309283,0.6448097041847042,0.6439123376623377,0.6377074314574315,0.6375766594516594,0.6198697136197135,0.6181249306249307,0.6325948357198358,0.6727872821622821,0.6784916472416473,0.6165667665667666,0.6464056776556776,0.6580461205461205,0.651015651015651,0.627195720945721,0.6670121545121546,0.6495553058053058,0.6391920579420579,0.6184017371517372,0.6703456265956266,0.6443736818736819,0.6352085414585414,0.6535388222888222,0.6260642135642136,0.6626831501831502
Macro_F1,0.5609042261711155,0.6581083909647056,0.6550743348165844,0.6210341542497756,0.622541228233063,0.6325364317685884,0.6165962014547159,0.6353009554537882,0.6271215712338599,0.6220529764202143,0.6170069158940403,0.6165962014547159,0.6062952314351827,0.6071456239511479,0.6181738525840869,0.6453505775384557,0.646512967745136,0.5928018839177486,0.6279812173970662,0.6421958322491778,0.631098720114848,0.6097266933884881,0.6443695568374823,0.6291194946286727,0.620271806672931,0.6055868632083803,0.6438044380932235,0.6246956506508018,0.6148596826980509,0.6345316186035528,0.6059894010834681,0.6434019002181356
Macro_Precision,0.6248523625948889,0.6705602201149723,0.6707049246764077,0.6512947194194977,0.6525513955968216,0.6634670528293317,0.6505898606245608,0.6628272575860199,0.6561374091370762,0.6539939914058632,0.6501255656652422,0.6505898606245608,0.6510879508017227,0.648646390064519,0.6516143591220344,0.6611096238921342,0.664404188430038,0.596982331345761,0.6584917157058643,0.6940751227107084,0.6592659915571514,0.6479018786784715,0.6755179747745814,0.6567051188063212,0.654039886117858,0.6524833057978426,0.6582616991263367,0.6553725024620897,0.6457680931410565,0.6649769117831227,0.639031213111551,0.6717137918126284
Macro_Recall,0.6053878501899336,0.6758349655745488,0.676951774691358,0.649591724537037,0.6508673482510288,0.6592501607510288,0.6465862911522634,0.6615496827846364,0.6555177897805212,0.6493745713305898,0.6465036008230453,0.6465862911522634,0.6486893597657487,0.648965851535296,0.6527859389838556,0.6573970204178538,0.6557861467236468,0.600781339031339,0.6578272792022792,0.6831271367521368,0.6579791073124406,0.6473071581196581,0.6693271604938272,0.6544692742956632,0.6509804526748971,0.6498915993985438,0.6555581275720164,0.6527248634852801,0.6427760960747072,0.6626736308958531,0.6354792260208927,0.6699705009496676
Weighted_F1,0.5729617974775965,0.6780592636294145,0.6728112587398487,0.6371768772670129,0.6388991582902694,0.649773796835794,0.6332073897640862,0.6517712025027546,0.6427935410467077,0.6397063587878286,0.6335286741868108,0.6332073897640862,0.6148893227044812,0.6152671357564111,0.6304234284866849,0.6711016972872494,0.6747056155099392,0.6205518318036495,0.6430893031279163,0.6518020178874268,0.6478446047753992,0.6210252222840584,0.6633516598152688,0.6471240229488581,0.6354308569490482,0.6129858978559698,0.6695689820419364,0.6412774399489531,0.632138411610983,0.6504164682869232,0.6225635710573199,0.6599913088405863
Weighted_Precision,0.670502484587772,0.7098165414876043,0.7123286934181685,0.6938913925603756,0.695199707723823,0.704428237766732,0.6940627656016389,0.7041723015923697,0.6987676505370478,0.6953414632288519,0.6930777020429711,0.6940627656016389,0.700588848363819,0.6983925733094256,0.6981868697555687,0.6950547415909023,0.6955231661361926,0.636029852362951,0.7009757606567582,0.740614551096954,0.700156389173836,0.6928541304816642,0.7146647552149265,0.6978915723252402,0.697206907337123,0.7023718113705584,0.6927266682918048,0.6975492398311817,0.6884976549731273,0.7066008246892359,0.6825514616249202,0.712547018037443
