,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.6434674122174122,0.6430992401695526,0.6443736818736818,0.6443736818736819,0.6443736818736818,0.6443736818736818,0.6443736818736818,0.6443736818736818,0.6443736818736818,0.6443736818736819
Macro_Precision,0.6547348168837525,0.654475757117553,0.6553725024620896,0.6553725024620896,0.6553725024620897,0.6553725024620897,0.6553725024620896,0.6553725024620897,0.6553725024620897,0.6553725024620897
Macro_Recall,0.6519063871742112,0.6515738811728395,0.6527248634852801,0.6527248634852801,0.6527248634852801,0.6527248634852801,0.6527248634852801,0.65272486348528,0.6527248634852801,0.6527248634852801
Macro_F1,0.6236157240913237,0.6231770039265357,0.6246956506508019,0.6246956506508018,0.6246956506508019,0.6246956506508018,0.6246956506508019,0.6246956506508019,0.6246956506508019,0.6246956506508018
Weighted_F1,0.6402014332576377,0.6397643055392905,0.6412774399489531,0.6412774399489533,0.6412774399489531,0.641277439948953,0.6412774399489531,0.6412774399489531,0.6412774399489531,0.6412774399489531
Weighted_Precision,0.6970843766005759,0.6968955259131424,0.6975492398311816,0.6975492398311816,0.6975492398311817,0.6975492398311816,0.6975492398311816,0.6975492398311816,0.6975492398311816,0.6975492398311817
